log_id,timestamp,product_id,segment_id,context_id,preference_value,rating,liked
log_0331,2024-01-14 05:00:00,prod_009,seg_03,ctx_006,0.448,3,0
log_0332,2024-01-21 04:00:00,prod_023,seg_02,ctx_055,0.573,3,0
log_0333,2024-01-07 08:00:00,prod_003,seg_03,ctx_049,0.478,3,0
log_0334,2024-01-21 19:00:00,prod_014,seg_02,ctx_096,0.575,3,0
log_0335,2024-01-12 09:00:00,prod_043,seg_03,ctx_093,0.408,3,0
log_0336,2024-01-10 05:00:00,prod_034,seg_02,ctx_013,0.479,3,0
log_0337,2024-01-06 11:00:00,prod_046,seg_00,ctx_089,0.798,4,1
log_0338,2024-01-27 10:00:00,prod_008,seg_00,ctx_058,0.507,3,0
log_0339,2024-01-12 18:00:00,prod_044,seg_01,ctx_015,0.754,4,1
log_0340,2024-01-03 04:00:00,prod_037,seg_01,ctx_071,0.463,3,0
log_0341,2024-01-25 01:00:00,prod_036,seg_03,ctx_022,0.639,4,1
log_0342,2024-01-06 20:00:00,prod_045,seg_02,ctx_021,0.51,3,0
log_0343,2024-01-11 21:00:00,prod_041,seg_00,ctx_053,0.373,2,0
log_0344,2024-01-15 04:00:00,prod_019,seg_02,ctx_021,0.644,4,1
log_0345,2024-01-13 00:00:00,prod_021,seg_04,ctx_021,0.85,4,1
log_0346,2024-01-29 09:00:00,prod_028,seg_01,ctx_094,0.651,4,1
log_0347,2024-01-30 13:00:00,prod_047,seg_00,ctx_026,0.811,4,1
log_0348,2024-01-02 18:00:00,prod_000,seg_01,ctx_072,0.566,3,0
log_0349,2024-01-13 11:00:00,prod_048,seg_04,ctx_017,0.673,4,1
log_0350,2024-01-28 14:00:00,prod_037,seg_02,ctx_051,0.848,4,1
log_0351,2024-01-15 03:00:00,prod_002,seg_03,ctx_091,0.518,3,0
log_0352,2024-01-21 02:00:00,prod_018,seg_00,ctx_012,0.681,4,1
log_0353,2024-01-04 02:00:00,prod_014,seg_03,ctx_067,0.335,2,0
log_0354,2024-01-09 03:00:00,prod_002,seg_01,ctx_093,0.324,2,0
log_0355,2024-01-19 00:00:00,prod_003,seg_02,ctx_039,0.567,3,0
log_0356,2024-01-27 19:00:00,prod_014,seg_03,ctx_014,0.423,3,0
log_0357,2024-01-15 03:00:00,prod_032,seg_02,ctx_022,0.48,3,0
log_0358,2024-01-19 17:00:00,prod_039,seg_00,ctx_035,0.478,3,0
log_0359,2024-01-29 17:00:00,prod_024,seg_01,ctx_092,0.527,3,0
log_0360,2024-01-04 06:00:00,prod_017,seg_03,ctx_015,0.425,3,0
log_0361,2024-01-12 01:00:00,prod_007,seg_04,ctx_094,0.328,2,0
log_0362,2024-01-05 10:00:00,prod_003,seg_03,ctx_099,0.337,2,0
log_0363,2024-01-13 03:00:00,prod_024,seg_00,ctx_058,0.7,4,1
log_0364,2024-01-07 09:00:00,prod_023,seg_03,ctx_083,0.657,4,1
log_0365,2024-01-08 07:00:00,prod_026,seg_01,ctx_092,0.716,4,1
log_0366,2024-01-03 01:00:00,prod_049,seg_02,ctx_075,0.567,3,0
log_0367,2024-01-26 04:00:00,prod_041,seg_04,ctx_070,0.827,4,1
log_0368,2024-01-01 07:00:00,prod_033,seg_01,ctx_070,0.857,4,1
log_0369,2024-01-27 02:00:00,prod_016,seg_00,ctx_084,0.718,4,1
log_0370,2024-01-13 09:00:00,prod_046,seg_01,ctx_099,0.574,3,0
log_0371,2024-01-05 13:00:00,prod_022,seg_01,ctx_092,0.624,3,1
log_0372,2024-01-15 01:00:00,prod_003,seg_00,ctx_086,0.511,3,0
log_0373,2024-01-28 01:00:00,prod_039,seg_02,ctx_026,0.852,4,1
log_0374,2024-01-09 17:00:00,prod_000,seg_01,ctx_076,0.756,4,1
log_0375,2024-01-02 00:00:00,prod_009,seg_00,ctx_008,0.863,4,1
log_0376,2024-01-29 22:00:00,prod_016,seg_00,ctx_059,0.563,3,0
log_0377,2024-01-02 03:00:00,prod_004,seg_00,ctx_042,0.343,2,0
log_0378,2024-01-29 02:00:00,prod_022,seg_04,ctx_015,0.83,4,1
log_0379,2024-01-18 13:00:00,prod_041,seg_01,ctx_096,0.405,3,0
log_0380,2024-01-11 18:00:00,prod_046,seg_00,ctx_005,0.886,5,1
log_0381,2024-01-10 14:00:00,prod_000,seg_04,ctx_087,0.48,3,0
log_0382,2024-01-05 23:00:00,prod_043,seg_01,ctx_058,0.364,2,0
log_0383,2024-01-06 20:00:00,prod_041,seg_03,ctx_099,0.799,4,1
log_0384,2024-01-20 06:00:00,prod_048,seg_01,ctx_034,0.332,2,0
log_0385,2024-01-15 07:00:00,prod_028,seg_03,ctx_076,0.599,3,0
log_0386,2024-01-04 12:00:00,prod_014,seg_01,ctx_077,0.443,3,0
log_0387,2024-01-21 14:00:00,prod_031,seg_03,ctx_000,0.331,2,0
log_0388,2024-01-21 18:00:00,prod_003,seg_04,ctx_026,0.658,4,1
log_0389,2024-01-15 00:00:00,prod_011,seg_02,ctx_049,0.397,3,0
log_0390,2024-01-11 01:00:00,prod_021,seg_00,ctx_096,0.588,3,0
log_0391,2024-01-19 05:00:00,prod_024,seg_04,ctx_096,0.477,3,0
log_0392,2024-01-01 04:00:00,prod_022,seg_01,ctx_046,0.846,4,1
log_0393,2024-01-14 07:00:00,prod_042,seg_04,ctx_084,0.766,4,1
log_0394,2024-01-10 07:00:00,prod_007,seg_02,ctx_048,0.723,4,1
log_0395,2024-01-08 20:00:00,prod_045,seg_03,ctx_020,0.406,3,0
log_0396,2024-01-27 12:00:00,prod_032,seg_04,ctx_063,0.759,4,1
log_0397,2024-01-12 01:00:00,prod_041,seg_03,ctx_066,0.559,3,0
log_0398,2024-01-03 01:00:00,prod_014,seg_02,ctx_054,0.794,4,1
log_0399,2024-01-28 07:00:00,prod_020,seg_04,ctx_096,0.813,4,1
log_0400,2024-01-19 13:00:00,prod_020,seg_04,ctx_048,0.411,3,0
log_0401,2024-01-23 07:00:00,prod_031,seg_04,ctx_052,0.562,3,0
log_0402,2024-01-05 17:00:00,prod_014,seg_00,ctx_055,0.512,3,0
log_0403,2024-01-16 11:00:00,prod_002,seg_01,ctx_084,0.663,4,1
log_0404,2024-01-15 03:00:00,prod_017,seg_02,ctx_074,0.663,4,1
log_0405,2024-01-02 12:00:00,prod_001,seg_01,ctx_061,0.508,3,0
log_0406,2024-01-02 03:00:00,prod_008,seg_01,ctx_021,0.396,3,0
log_0407,2024-01-09 13:00:00,prod_016,seg_02,ctx_000,0.717,4,1
log_0408,2024-01-11 18:00:00,prod_047,seg_04,ctx_002,0.399,3,0
log_0409,2024-01-09 14:00:00,prod_039,seg_02,ctx_057,0.475,3,0
log_0410,2024-01-14 13:00:00,prod_034,seg_00,ctx_020,0.559,3,0
log_0411,2024-01-20 03:00:00,prod_014,seg_03,ctx_089,0.794,4,1
log_0412,2024-01-18 21:00:00,prod_020,seg_04,ctx_082,0.801,4,1
log_0413,2024-01-30 07:00:00,prod_032,seg_03,ctx_085,0.712,4,1
log_0414,2024-01-28 08:00:00,prod_038,seg_00,ctx_080,0.719,4,1
log_0415,2024-01-13 20:00:00,prod_043,seg_00,ctx_096,0.333,2,0
log_0416,2024-01-22 19:00:00,prod_034,seg_03,ctx_073,0.701,4,1
log_0417,2024-01-17 22:00:00,prod_034,seg_00,ctx_064,0.34,2,0
log_0418,2024-01-17 01:00:00,prod_039,seg_03,ctx_096,0.637,4,1
log_0419,2024-01-02 22:00:00,prod_027,seg_01,ctx_089,0.715,4,1
log_0420,2024-01-16 18:00:00,prod_021,seg_01,ctx_062,0.421,3,0
log_0421,2024-01-29 10:00:00,prod_047,seg_01,ctx_039,0.646,4,1
log_0422,2024-01-11 02:00:00,prod_004,seg_03,ctx_048,0.455,3,0
log_0423,2024-01-03 00:00:00,prod_001,seg_01,ctx_075,0.432,3,0
log_0424,2024-01-02 12:00:00,prod_029,seg_00,ctx_015,0.846,4,1
log_0425,2024-01-27 16:00:00,prod_020,seg_02,ctx_080,0.429,3,0
log_0426,2024-01-07 05:00:00,prod_034,seg_00,ctx_009,0.302,2,0
log_0427,2024-01-07 09:00:00,prod_002,seg_04,ctx_039,0.338,2,0
log_0428,2024-01-18 20:00:00,prod_025,seg_01,ctx_073,0.662,4,1
log_0429,2024-01-15 19:00:00,prod_022,seg_02,ctx_085,0.512,3,0
log_0430,2024-01-04 02:00:00,prod_045,seg_00,ctx_004,0.395,3,0
log_0431,2024-01-23 16:00:00,prod_022,seg_03,ctx_047,0.891,5,1
log_0432,2024-01-22 11:00:00,prod_015,seg_01,ctx_012,0.557,3,0
log_0433,2024-01-02 21:00:00,prod_040,seg_03,ctx_004,0.385,3,0
log_0434,2024-01-16 20:00:00,prod_027,seg_01,ctx_087,0.487,3,0
log_0435,2024-01-03 12:00:00,prod_021,seg_01,ctx_088,0.404,3,0
log_0436,2024-01-05 00:00:00,prod_027,seg_03,ctx_096,0.786,4,1
log_0437,2024-01-30 03:00:00,prod_033,seg_01,ctx_039,0.746,4,1
log_0438,2024-01-01 11:00:00,prod_049,seg_03,ctx_065,0.686,4,1
log_0439,2024-01-08 05:00:00,prod_009,seg_04,ctx_094,0.554,3,0
log_0440,2024-01-10 21:00:00,prod_004,seg_01,ctx_098,0.477,3,0
log_0441,2024-01-06 21:00:00,prod_049,seg_03,ctx_002,0.486,3,0
log_0442,2024-01-08 00:00:00,prod_014,seg_00,ctx_048,0.707,4,1
log_0443,2024-01-05 20:00:00,prod_013,seg_01,ctx_050,0.63,4,1
log_0444,2024-01-11 12:00:00,prod_009,seg_04,ctx_093,0.802,4,1
log_0445,2024-01-14 01:00:00,prod_000,seg_03,ctx_068,0.699,4,1
log_0446,2024-01-26 19:00:00,prod_038,seg_00,ctx_079,0.376,3,0
log_0447,2024-01-02 21:00:00,prod_012,seg_04,ctx_054,0.715,4,1
log_0448,2024-01-29 10:00:00,prod_007,seg_03,ctx_083,0.697,4,1
log_0449,2024-01-03 12:00:00,prod_007,seg_02,ctx_062,0.686,4,1
log_0450,2024-01-17 17:00:00,prod_021,seg_04,ctx_048,0.526,3,0
log_0451,2024-01-07 15:00:00,prod_048,seg_04,ctx_024,0.315,2,0
log_0452,2024-01-04 02:00:00,prod_029,seg_03,ctx_011,0.687,4,1
log_0453,2024-01-03 03:00:00,prod_048,seg_00,ctx_073,0.513,3,0
log_0454,2024-01-25 19:00:00,prod_005,seg_01,ctx_081,0.782,4,1
log_0455,2024-01-21 03:00:00,prod_034,seg_00,ctx_030,0.69,4,1
log_0456,2024-01-24 07:00:00,prod_002,seg_03,ctx_094,0.468,3,0
log_0457,2024-01-23 11:00:00,prod_025,seg_02,ctx_025,0.891,5,1
log_0458,2024-01-22 23:00:00,prod_031,seg_03,ctx_090,0.751,4,1
log_0459,2024-01-16 19:00:00,prod_027,seg_00,ctx_064,0.649,4,1
log_0460,2024-01-06 06:00:00,prod_018,seg_03,ctx_059,0.442,3,0
log_0461,2024-01-08 11:00:00,prod_035,seg_00,ctx_095,0.793,4,1
log_0462,2024-01-15 19:00:00,prod_034,seg_02,ctx_094,0.442,3,0
log_0463,2024-01-13 17:00:00,prod_015,seg_00,ctx_059,0.397,3,0
log_0464,2024-01-09 05:00:00,prod_042,seg_01,ctx_023,0.72,4,1
log_0465,2024-01-11 21:00:00,prod_049,seg_04,ctx_033,0.636,4,1
log_0466,2024-01-09 10:00:00,prod_007,seg_04,ctx_038,0.675,4,1
log_0467,2024-01-13 07:00:00,prod_046,seg_00,ctx_043,0.786,4,1
log_0468,2024-01-29 22:00:00,prod_006,seg_04,ctx_011,0.544,3,0
log_0469,2024-01-26 16:00:00,prod_018,seg_02,ctx_070,0.653,4,1
log_0470,2024-01-11 13:00:00,prod_004,seg_04,ctx_020,0.374,2,0
log_0471,2024-01-24 18:00:00,prod_013,seg_00,ctx_018,0.656,4,1
log_0472,2024-01-22 07:00:00,prod_009,seg_02,ctx_054,0.576,3,0
log_0473,2024-01-09 22:00:00,prod_002,seg_04,ctx_007,0.4,3,0
log_0474,2024-01-01 15:00:00,prod_014,seg_04,ctx_093,0.321,2,0
log_0475,2024-01-27 11:00:00,prod_015,seg_03,ctx_062,0.644,4,1
log_0476,2024-01-20 11:00:00,prod_042,seg_00,ctx_010,0.499,3,0
log_0477,2024-01-23 17:00:00,prod_003,seg_00,ctx_014,0.511,3,0
log_0478,2024-01-17 12:00:00,prod_042,seg_01,ctx_014,0.891,5,1
log_0479,2024-01-07 23:00:00,prod_026,seg_00,ctx_071,0.653,4,1
log_0480,2024-01-29 23:00:00,prod_036,seg_04,ctx_060,0.418,3,0
log_0481,2024-01-03 12:00:00,prod_034,seg_04,ctx_094,0.776,4,1
log_0482,2024-01-13 01:00:00,prod_017,seg_01,ctx_077,0.865,4,1
log_0483,2024-01-18 15:00:00,prod_040,seg_03,ctx_075,0.585,3,0
log_0484,2024-01-11 11:00:00,prod_030,seg_02,ctx_044,0.472,3,0
log_0485,2024-01-20 14:00:00,prod_017,seg_02,ctx_074,0.532,3,0
log_0486,2024-01-09 03:00:00,prod_041,seg_03,ctx_016,0.481,3,0
log_0487,2024-01-26 04:00:00,prod_007,seg_00,ctx_020,0.736,4,1
log_0488,2024-01-07 14:00:00,prod_016,seg_02,ctx_063,0.456,3,0
log_0489,2024-01-02 23:00:00,prod_007,seg_02,ctx_041,0.976,5,1
log_0490,2024-01-27 21:00:00,prod_001,seg_02,ctx_092,0.777,4,1
log_0491,2024-01-18 22:00:00,prod_029,seg_03,ctx_034,0.682,4,1
log_0492,2024-01-06 13:00:00,prod_041,seg_02,ctx_058,0.777,4,1
log_0493,2024-01-16 22:00:00,prod_043,seg_00,ctx_068,0.631,4,1
log_0494,2024-01-11 01:00:00,prod_030,seg_02,ctx_047,0.308,2,0
log_0495,2024-01-29 09:00:00,prod_033,seg_03,ctx_095,0.61,3,1
log_0496,2024-01-28 18:00:00,prod_016,seg_03,ctx_016,0.443,3,0
log_0497,2024-01-12 11:00:00,prod_008,seg_04,ctx_046,0.637,4,1
log_0498,2024-01-23 11:00:00,prod_024,seg_04,ctx_074,0.83,4,1
log_0499,2024-01-11 20:00:00,prod_049,seg_03,ctx_034,0.305,2,0
log_0500,2024-01-26 08:00:00,prod_009,seg_02,ctx_023,0.499,3,0
log_0501,2024-01-07 11:00:00,prod_041,seg_00,ctx_097,0.368,2,0
log_0502,2024-01-16 00:00:00,prod_002,seg_02,ctx_066,0.584,3,0
log_0503,2024-01-09 00:00:00,prod_031,seg_04,ctx_025,0.461,3,0
log_0504,2024-01-16 01:00:00,prod_040,seg_02,ctx_096,0.73,4,1
log_0505,2024-01-13 18:00:00,prod_002,seg_02,ctx_095,0.848,4,1
log_0506,2024-01-05 11:00:00,prod_005,seg_01,ctx_067,0.375,3,0
log_0507,2024-01-03 21:00:00,prod_049,seg_00,ctx_032,0.657,4,1
log_0508,2024-01-22 09:00:00,prod_049,seg_02,ctx_072,0.515,3,0
log_0509,2024-01-21 12:00:00,prod_000,seg_02,ctx_053,0.851,4,1
log_0510,2024-01-06 22:00:00,prod_037,seg_02,ctx_088,0.318,2,0
log_0511,2024-01-15 01:00:00,prod_027,seg_01,ctx_072,0.477,3,0
log_0512,2024-01-10 13:00:00,prod_005,seg_00,ctx_038,0.848,4,1
log_0513,2024-01-11 09:00:00,prod_015,seg_03,ctx_092,0.612,3,1
log_0514,2024-01-23 14:00:00,prod_009,seg_00,ctx_052,0.872,4,1
log_0515,2024-01-29 15:00:00,prod_031,seg_03,ctx_029,0.758,4,1
log_0516,2024-01-18 09:00:00,prod_014,seg_02,ctx_016,0.577,3,0
log_0517,2024-01-01 18:00:00,prod_040,seg_03,ctx_060,0.644,4,1
log_0518,2024-01-24 14:00:00,prod_048,seg_01,ctx_038,0.762,4,1
log_0519,2024-01-03 18:00:00,prod_049,seg_02,ctx_043,0.896,5,1
log_0520,2024-01-14 09:00:00,prod_011,seg_00,ctx_052,0.454,3,0
log_0521,2024-01-07 09:00:00,prod_039,seg_01,ctx_093,0.323,2,0
log_0522,2024-01-03 08:00:00,prod_048,seg_04,ctx_088,0.613,3,1
log_0523,2024-01-05 08:00:00,prod_011,seg_02,ctx_061,0.303,2,0
log_0524,2024-01-21 20:00:00,prod_021,seg_01,ctx_006,0.675,4,1
log_0525,2024-01-21 10:00:00,prod_016,seg_00,ctx_058,0.562,3,0
log_0526,2024-01-18 10:00:00,prod_013,seg_03,ctx_095,0.604,3,1
log_0527,2024-01-13 06:00:00,prod_049,seg_01,ctx_065,0.413,3,0
log_0528,2024-01-23 10:00:00,prod_020,seg_04,ctx_011,0.643,4,1
log_0529,2024-01-20 16:00:00,prod_004,seg_00,ctx_013,0.787,4,1
log_0530,2024-01-29 19:00:00,prod_012,seg_03,ctx_083,0.802,4,1
log_0531,2024-01-09 23:00:00,prod_048,seg_04,ctx_081,0.898,5,1
log_0532,2024-01-11 21:00:00,prod_008,seg_04,ctx_034,0.513,3,0
log_0533,2024-01-10 05:00:00,prod_039,seg_00,ctx_052,0.532,3,0
log_0534,2024-01-04 15:00:00,prod_002,seg_00,ctx_050,0.735,4,1
log_0535,2024-01-15 22:00:00,prod_048,seg_04,ctx_090,0.452,3,0
log_0536,2024-01-25 00:00:00,prod_040,seg_02,ctx_016,0.527,3,0
log_0537,2024-01-04 22:00:00,prod_011,seg_02,ctx_069,0.619,3,1
log_0538,2024-01-15 07:00:00,prod_006,seg_02,ctx_076,0.458,3,0
log_0539,2024-01-17 18:00:00,prod_022,seg_01,ctx_065,0.561,3,0
log_0540,2024-01-05 12:00:00,prod_046,seg_00,ctx_037,0.797,4,1
log_0541,2024-01-29 19:00:00,prod_015,seg_00,ctx_052,0.308,2,0
log_0542,2024-01-24 11:00:00,prod_012,seg_00,ctx_009,0.357,2,0
log_0543,2024-01-18 19:00:00,prod_014,seg_00,ctx_061,0.448,3,0
log_0544,2024-01-20 04:00:00,prod_039,seg_03,ctx_037,0.75,4,1
log_0545,2024-01-30 04:00:00,prod_017,seg_03,ctx_082,0.699,4,1
log_0546,2024-01-24 21:00:00,prod_002,seg_01,ctx_016,0.504,3,0
log_0547,2024-01-23 00:00:00,prod_044,seg_03,ctx_011,0.428,3,0
log_0548,2024-01-02 18:00:00,prod_024,seg_02,ctx_065,0.396,3,0
log_0549,2024-01-21 11:00:00,prod_027,seg_02,ctx_044,0.72,4,1
log_0550,2024-01-02 10:00:00,prod_010,seg_00,ctx_081,0.411,3,0
log_0551,2024-01-15 02:00:00,prod_048,seg_04,ctx_063,0.739,4,1
log_0552,2024-01-21 10:00:00,prod_021,seg_00,ctx_082,0.658,4,1
log_0553,2024-01-01 05:00:00,prod_000,seg_02,ctx_083,0.956,5,1
log_0554,2024-01-14 21:00:00,prod_013,seg_03,ctx_091,0.715,4,1
log_0555,2024-01-14 15:00:00,prod_002,seg_01,ctx_006,0.438,3,0
log_0556,2024-01-15 21:00:00,prod_006,seg_03,ctx_044,0.389,3,0
log_0557,2024-01-11 05:00:00,prod_017,seg_02,ctx_013,0.348,2,0
log_0558,2024-01-09 22:00:00,prod_011,seg_00,ctx_022,0.602,3,1
log_0559,2024-01-06 04:00:00,prod_022,seg_03,ctx_099,0.665,4,1
log_0560,2024-01-09 23:00:00,prod_046,seg_00,ctx_096,0.746,4,1
log_0561,2024-01-10 01:00:00,prod_036,seg_02,ctx_018,0.339,2,0
log_0562,2024-01-15 01:00:00,prod_027,seg_01,ctx_069,0.814,4,1
log_0563,2024-01-26 01:00:00,prod_023,seg_02,ctx_053,0.389,3,0
log_0564,2024-01-22 04:00:00,prod_003,seg_02,ctx_038,0.601,3,1
log_0565,2024-01-21 00:00:00,prod_012,seg_02,ctx_084,0.477,3,0
log_0566,2024-01-15 05:00:00,prod_033,seg_01,ctx_055,0.652,4,1
log_0567,2024-01-28 04:00:00,prod_024,seg_03,ctx_026,0.506,3,0
log_0568,2024-01-15 14:00:00,prod_035,seg_04,ctx_095,0.838,4,1
log_0569,2024-01-18 18:00:00,prod_013,seg_00,ctx_034,0.711,4,1
log_0570,2024-01-18 16:00:00,prod_022,seg_02,ctx_098,0.488,3,0
log_0571,2024-01-18 01:00:00,prod_049,seg_02,ctx_063,0.869,4,1
log_0572,2024-01-09 12:00:00,prod_018,seg_03,ctx_045,0.846,4,1
log_0573,2024-01-11 07:00:00,prod_021,seg_02,ctx_059,0.448,3,0
log_0574,2024-01-05 22:00:00,prod_034,seg_04,ctx_051,0.82,4,1
log_0575,2024-01-15 15:00:00,prod_045,seg_03,ctx_025,0.635,4,1
log_0576,2024-01-17 20:00:00,prod_045,seg_03,ctx_005,0.845,4,1
log_0577,2024-01-12 08:00:00,prod_010,seg_03,ctx_021,0.631,4,1
log_0578,2024-01-19 17:00:00,prod_008,seg_04,ctx_006,0.835,4,1
log_0579,2024-01-14 15:00:00,prod_029,seg_04,ctx_044,0.811,4,1
log_0580,2024-01-30 16:00:00,prod_026,seg_02,ctx_064,0.413,3,0
log_0581,2024-01-25 11:00:00,prod_032,seg_04,ctx_020,0.563,3,0
log_0582,2024-01-15 09:00:00,prod_049,seg_02,ctx_076,0.787,4,1
log_0583,2024-01-08 07:00:00,prod_010,seg_03,ctx_070,0.491,3,0
log_0584,2024-01-06 11:00:00,prod_029,seg_01,ctx_069,0.5,3,0
log_0585,2024-01-24 05:00:00,prod_029,seg_02,ctx_049,0.338,2,0
log_0586,2024-01-14 06:00:00,prod_024,seg_03,ctx_046,0.777,4,1
log_0587,2024-01-16 04:00:00,prod_013,seg_03,ctx_010,0.362,2,0
log_0588,2024-01-19 09:00:00,prod_047,seg_02,ctx_011,0.937,5,1
log_0589,2024-01-24 07:00:00,prod_008,seg_02,ctx_039,0.554,3,0
log_0590,2024-01-26 18:00:00,prod_020,seg_00,ctx_011,0.578,3,0
log_0591,2024-01-27 09:00:00,prod_041,seg_00,ctx_090,0.396,3,0
log_0592,2024-01-26 10:00:00,prod_011,seg_02,ctx_050,0.42,3,0
log_0593,2024-01-15 15:00:00,prod_032,seg_02,ctx_038,0.472,3,0
log_0594,2024-01-07 09:00:00,prod_012,seg_00,ctx_074,0.423,3,0
log_0595,2024-01-16 17:00:00,prod_042,seg_02,ctx_076,0.551,3,0
log_0596,2024-01-23 11:00:00,prod_043,seg_03,ctx_053,0.656,4,1
log_0597,2024-01-21 21:00:00,prod_027,seg_01,ctx_048,0.632,4,1
log_0598,2024-01-05 02:00:00,prod_001,seg_01,ctx_047,0.74,4,1
log_0599,2024-01-15 04:00:00,prod_043,seg_04,ctx_054,0.787,4,1
log_0600,2024-01-19 20:00:00,prod_006,seg_04,ctx_083,0.668,4,1
log_0601,2024-01-02 05:00:00,prod_004,seg_01,ctx_080,0.508,3,0
log_0602,2024-01-12 22:00:00,prod_033,seg_03,ctx_074,0.512,3,0
log_0603,2024-01-28 15:00:00,prod_028,seg_00,ctx_012,0.712,4,1
log_0604,2024-01-15 17:00:00,prod_046,seg_01,ctx_031,0.348,2,0
log_0605,2024-01-05 03:00:00,prod_027,seg_01,ctx_099,0.556,3,0
log_0606,2024-01-10 03:00:00,prod_010,seg_00,ctx_053,0.823,4,1
log_0607,2024-01-17 13:00:00,prod_007,seg_00,ctx_047,0.767,4,1
log_0608,2024-01-04 09:00:00,prod_009,seg_02,ctx_091,0.543,3,0
log_0609,2024-01-23 22:00:00,prod_036,seg_03,ctx_057,0.75,4,1
log_0610,2024-01-19 19:00:00,prod_039,seg_01,ctx_016,0.555,3,0
log_0611,2024-01-01 09:00:00,prod_011,seg_03,ctx_001,0.896,5,1
log_0612,2024-01-30 10:00:00,prod_007,seg_04,ctx_091,0.434,3,0
log_0613,2024-01-15 12:00:00,prod_008,seg_04,ctx_004,0.432,3,0
log_0614,2024-01-16 03:00:00,prod_020,seg_03,ctx_080,0.865,4,1
log_0615,2024-01-16 15:00:00,prod_041,seg_03,ctx_085,0.835,4,1
log_0616,2024-01-07 00:00:00,prod_026,seg_01,ctx_059,0.73,4,1
log_0617,2024-01-07 09:00:00,prod_041,seg_04,ctx_095,0.557,3,0
log_0618,2024-01-07 13:00:00,prod_038,seg_04,ctx_031,0.662,4,1
log_0619,2024-01-19 20:00:00,prod_018,seg_00,ctx_010,0.892,5,1
log_0620,2024-01-23 18:00:00,prod_023,seg_00,ctx_035,0.353,2,0
log_0621,2024-01-08 12:00:00,prod_045,seg_02,ctx_097,0.512,3,0
log_0622,2024-01-08 09:00:00,prod_033,seg_00,ctx_089,0.89,5,1
log_0623,2024-01-02 07:00:00,prod_026,seg_00,ctx_049,0.392,3,0
log_0624,2024-01-28 17:00:00,prod_045,seg_00,ctx_058,0.615,3,1
log_0625,2024-01-16 10:00:00,prod_025,seg_02,ctx_030,0.643,4,1
log_0626,2024-01-08 01:00:00,prod_029,seg_00,ctx_091,0.698,4,1
log_0627,2024-01-11 12:00:00,prod_012,seg_01,ctx_043,0.533,3,0
log_0628,2024-01-02 02:00:00,prod_035,seg_03,ctx_079,0.43,3,0
log_0629,2024-01-27 08:00:00,prod_034,seg_00,ctx_023,0.854,4,1
log_0630,2024-01-18 22:00:00,prod_010,seg_04,ctx_098,0.475,3,0
log_0631,2024-01-23 21:00:00,prod_012,seg_04,ctx_016,0.317,2,0
log_0632,2024-01-11 17:00:00,prod_017,seg_04,ctx_021,0.764,4,1
log_0633,2024-01-07 14:00:00,prod_040,seg_04,ctx_052,0.496,3,0
log_0634,2024-01-03 02:00:00,prod_049,seg_03,ctx_069,0.841,4,1
log_0635,2024-01-27 10:00:00,prod_037,seg_03,ctx_000,0.436,3,0
log_0636,2024-01-08 10:00:00,prod_040,seg_03,ctx_064,0.352,2,0
log_0637,2024-01-29 10:00:00,prod_041,seg_04,ctx_014,0.414,3,0
log_0638,2024-01-04 03:00:00,prod_036,seg_04,ctx_060,0.829,4,1
log_0639,2024-01-30 22:00:00,prod_029,seg_00,ctx_006,0.469,3,0
log_0640,2024-01-29 23:00:00,prod_044,seg_04,ctx_029,0.535,3,0
log_0641,2024-01-19 03:00:00,prod_021,seg_03,ctx_055,0.698,4,1
log_0642,2024-01-02 00:00:00,prod_034,seg_03,ctx_022,0.48,3,0
log_0643,2024-01-02 04:00:00,prod_026,seg_00,ctx_083,0.697,4,1
log_0644,2024-01-05 18:00:00,prod_026,seg_00,ctx_027,0.465,3,0
log_0645,2024-01-26 10:00:00,prod_042,seg_03,ctx_025,0.34,2,0
log_0646,2024-01-18 21:00:00,prod_021,seg_03,ctx_050,0.384,3,0
log_0647,2024-01-20 05:00:00,prod_001,seg_02,ctx_084,0.334,2,0
log_0648,2024-01-11 10:00:00,prod_019,seg_01,ctx_095,0.785,4,1
log_0649,2024-01-10 16:00:00,prod_013,seg_04,ctx_083,0.575,3,0
log_0650,2024-01-02 04:00:00,prod_005,seg_00,ctx_042,0.302,2,0
log_0651,2024-01-03 02:00:00,prod_044,seg_01,ctx_080,0.507,3,0
log_0652,2024-01-10 00:00:00,prod_022,seg_03,ctx_099,0.377,3,0
log_0653,2024-01-13 06:00:00,prod_014,seg_03,ctx_068,0.583,3,0
log_0654,2024-01-03 09:00:00,prod_020,seg_03,ctx_040,0.763,4,1
log_0655,2024-01-20 14:00:00,prod_013,seg_00,ctx_045,0.556,3,0
log_0656,2024-01-19 19:00:00,prod_027,seg_01,ctx_050,0.833,4,1
log_0657,2024-01-08 09:00:00,prod_048,seg_02,ctx_094,0.436,3,0
log_0658,2024-01-08 23:00:00,prod_006,seg_03,ctx_018,0.372,2,0
log_0659,2024-01-13 17:00:00,prod_007,seg_01,ctx_084,0.508,3,0
log_0660,2024-01-02 20:00:00,prod_044,seg_01,ctx_033,0.681,4,1
log_0661,2024-01-03 01:00:00,prod_042,seg_01,ctx_097,0.499,3,0
log_0662,2024-01-07 12:00:00,prod_021,seg_01,ctx_042,0.641,4,1
