,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
prod_026,-0.020995228,-0.049094874,0.026032288,0.03772545,0.030829268,-0.023433737,0.12576741,-0.103374906,-0.019329388,0.0483193,-0.004262562,0.010131976,0.041061014,-0.1650273,-0.075658575,0.037649166,-0.03872805,-0.028401269,0.04098359,-0.10929951,0.011773814,0.08961665,0.10713766,0.17939666,-0.0035315368,0.03524884,0.03456633,-0.03122468,-0.0129873855,-0.041969,0.012513242,0.05522736,0.12880078,-0.084389456,0.041827556,-0.30255654,-0.004495955,0.08327928,-0.015987251,-0.019833704,0.30870748,-0.03593351,-0.013707999,-0.022254398,-0.023425825,-0.09401779,0.07584871,0.026894132,0.016699892,0.086228125,-0.035324696,0.024134975,0.12204741,0.05711962,-0.062884584,-0.12470199,0.010995324,0.024112875,0.043551892,0.012008663,-0.07564815,-0.041594412,-0.039644983,-0.033790767,-0.06772672,0.19872743,-0.02855115,0.0826734,0.025441613,0.03794517,0.011606435,-0.31774032,-0.076341376,-0.03703896,0.029346053,-0.029825553,0.032225206,0.0079221865,-0.31176212,0.11123826,-0.060643267,-0.015787467,0.0068485755,0.02522128,0.035407186,0.06583482,0.11896691,-0.011021147,-0.12450152,-0.020865131,-0.08641414,-0.018802518,-0.11897985,-0.16595368,0.023678167,0.011346487,0.048619583,-0.0948506,-0.054623336,-0.033632725,0.036209006,-0.045544453,0.031654924,-0.020012971,0.31439146,0.00056893245,-0.040513713,0.00641854,0.007472565,0.0014327465,-0.04147421,0.0047089146,0.0010802184,0.10924327,0.0706564,-0.02067292,0.03681116,0.036245476,-0.051478047,-0.07997274,0.013522864,-0.03303434,0.09883518,0.10783537,0.030906934,0.04394512,-0.06801654,-0.08352984
prod_027,-0.03341498,-0.06630311,0.0508237,0.0007771461,0.007473603,0.040033344,0.17207795,-0.14780648,0.016485885,0.0018320417,-0.015445058,-0.016932905,-0.025442403,-0.20070724,-0.028842997,0.026895337,0.027417744,0.026437186,0.06871635,-0.14193922,-0.027920354,0.13224797,0.1326776,0.13047278,-0.020084754,0.0024214494,0.06611125,-0.010593198,0.012471716,-0.00025207098,-0.032797247,0.008206375,0.12669016,-0.08250684,0.056542628,-0.26645872,-0.016626032,0.05610621,-0.0057892445,0.021433251,0.26821533,0.0047717183,0.008962282,0.011918307,0.015972512,-0.13390024,0.07921265,-0.0057429443,0.05062804,0.10680396,0.008392719,-0.004887019,0.14797443,0.06456634,-0.06901938,-0.096964866,-0.026097678,0.039581075,-0.0049229353,-0.026114883,-0.10188865,-0.08098017,0.011383778,-0.055615194,-0.08944713,0.15068315,0.008298706,0.09310997,0.022471411,-0.011679931,-0.01782182,-0.29311186,-0.097226605,-0.011818059,0.03312558,-0.0030586256,-0.031392787,-0.022438958,-0.28870875,0.1218916,-0.09702708,0.01895991,-0.010006502,0.014780644,0.06965003,0.016170342,0.15838712,0.017599382,-0.1397284,0.0027325219,-0.06291918,0.021114616,-0.13021637,-0.15274538,0.06847512,-0.0077883727,0.012763332,-0.061151076,-0.073198184,-0.04595823,-0.010226849,-0.018089835,0.01160703,-0.0026947078,0.28178778,-0.0037980324,0.020926772,-0.018235821,0.06731143,-0.0015572449,0.028272275,-0.0020308108,0.00856311,0.1495966,0.05488622,-0.012561304,-0.008047736,0.067213334,0.0028622076,-0.10651139,-0.004918412,-0.009025365,0.0429952,0.14255136,0.023789864,-0.018373622,-0.10180784,-0.1271629
prod_028,0.03270575,0.013808082,-0.012545877,0.0053424067,0.012398164,-0.07110799,-0.013056011,0.0073303394,0.009343972,-0.0019255064,-0.011200943,-0.0050714915,-0.00048793817,-0.0017637173,-0.21445635,-0.0102057615,-0.0062603094,-0.0035644416,-0.017766895,0.015197988,-0.028486077,-0.051158484,0.00094445184,0.247222,-0.015913052,0.015327929,-0.02204765,0.0062656966,-0.0010461827,-0.01750077,-0.003883417,0.18649822,0.09971102,-0.010345464,-0.05114269,-0.26054025,0.03663748,0.18739486,-0.066818036,-0.0028080447,0.32379842,-0.012525062,0.014091661,-0.025390662,-0.017936671,0.016824367,-0.008432147,0.10795709,-0.00958194,-0.012884632,-0.015396243,0.109970525,0.00475916,-0.011822002,0.019680688,-0.13513438,-0.006362919,-0.049425453,0.12782475,0.024542004,0.0289129,0.0255572,0.004976054,0.028746814,0.008974471,0.25899202,-0.023022994,-0.023403214,-0.0072299447,0.00606595,-0.023484735,-0.32327855,-0.0017059792,-0.0101880375,-0.033403568,-0.023262288,-0.04012688,-0.025522633,-0.32358155,0.02732758,0.05154172,0.0015512276,0.002120126,0.0073237238,-0.009808248,0.11589288,-0.014391266,0.0017562264,0.013098094,-0.11228499,-0.10421732,0.007274234,0.014995716,-0.13791591,-0.08391784,-0.0014226473,-0.015946267,-0.1160315,0.053319078,0.021844452,0.034225006,-0.0402083,0.027987879,-0.06505738,0.3233184,-0.026039802,-0.0083407,0.045287974,-0.037700444,-0.084146775,-0.028444808,0.0035718959,0.022683457,-0.017114976,0.11300803,0.0043726955,-0.0034496211,-0.038096003,-0.028587315,0.028332174,-0.018906206,0.006761507,0.20682229,-0.022374207,-0.0063469526,0.00025167395,0.0088921655,0.037648443
prod_029,-0.016982652,-0.043178324,0.030010404,0.0078068194,0.0037696124,-0.0030649288,0.100709476,-0.09624326,0.013372891,0.007664434,-0.027754115,-0.02312434,-0.03808127,-0.1340951,-0.11490868,0.015046067,0.024660198,0.02092164,0.039863795,-0.089875974,-0.046000496,0.06280816,0.089213796,0.20800939,-0.0140364785,-0.0052598487,0.037575547,-0.007471424,0.011881199,-0.01203774,-0.026214752,0.08143213,0.14361459,-0.061600007,0.017061751,-0.30024245,0.0075639826,0.12898038,-0.0388635,0.021717282,0.32441282,-0.0064676977,0.0027352641,-0.0072462778,0.010983047,-0.07670677,0.057945978,0.04455482,0.030725207,0.061735075,0.00390427,0.054365408,0.105385296,0.03631087,-0.031807162,-0.12796172,-0.02850853,0.0040460173,0.061575126,-0.017897556,-0.05674643,-0.050298214,0.005194476,-0.017276345,-0.06184034,0.21716836,-0.010218968,0.053750895,0.014576164,0.00069504784,-0.018975941,-0.34548303,-0.05987234,-0.018427618,0.009808845,-0.019904131,-0.04823533,-0.02553385,-0.3461991,0.0997231,-0.03946301,0.007237166,-0.0063429093,0.023759875,0.048255708,0.06718643,0.100566104,0.009807211,-0.09089213,-0.04567942,-0.09895728,0.018355351,-0.07683776,-0.17135447,0.012660733,-0.009999405,0.001336389,-0.1065885,-0.027861746,-0.028836949,0.008100336,-0.022393567,0.021762246,-0.03626494,0.32498914,-0.023589656,0.010600922,0.009899945,0.03319079,-0.039269123,0.02366514,0.0021372363,0.011002223,0.090031944,0.09753007,-0.01622356,-0.009049583,0.025900412,0.0065731183,-0.061798483,-0.034213785,-0.011861963,0.12347062,0.08231717,0.025261037,-0.017484479,-0.06685822,-0.065711364
prod_030,0.029982883,0.011161062,-0.012243499,0.0076359445,0.016676696,-0.07824903,-0.014326576,0.009817373,0.0056042103,0.0096053565,-0.012025528,-0.0051086107,0.0033912943,-0.00095901854,-0.21042722,-0.008322896,-0.008923531,-0.006058522,-0.020100292,0.013947446,-0.029404791,-0.051717117,-0.0005030004,0.24660465,-0.013657153,0.017268123,-0.022082416,0.0018988793,-0.0020098796,-0.024887577,0.0005376386,0.18435764,0.10254244,-0.014145411,-0.04970178,-0.2661442,0.03598528,0.18476017,-0.07066461,-0.008663423,0.3229354,-0.017613884,0.0122860195,-0.03006211,-0.014727927,0.015890276,-0.00097151374,0.10827074,-0.014244384,-0.01212309,-0.020483844,0.10940411,0.0040873983,-0.010432716,0.019631816,-0.13697357,-0.006624026,-0.045341663,0.12856188,0.023798836,0.022490429,0.02318733,-0.000653657,0.0279053,0.0051342994,0.25771946,-0.027780179,-0.017855035,-0.0068895062,0.012680369,-0.019264253,-0.32078335,-0.00055324927,-0.016379885,-0.029781641,-0.025058407,-0.032753415,-0.022638762,-0.3269934,0.029308883,0.051670104,-0.0066645434,0.004721713,0.011050953,-0.009273498,0.1225249,-0.011955628,-0.0032399257,0.008291668,-0.1078189,-0.10927001,0.002863788,0.012991872,-0.13606028,-0.08377413,-0.0013313948,-0.007771472,-0.12198899,0.04927829,0.020039229,0.038407065,-0.04158689,0.03332856,-0.061996453,0.32173926,-0.02533687,-0.016066836,0.044079427,-0.04090221,-0.078752734,-0.03077433,0.0036976724,0.019260094,-0.014949578,0.112053454,-0.0035689657,6.3583095e-05,-0.040745042,-0.028202644,0.026357364,-0.022160374,0.00012870548,0.20443691,-0.022049591,-0.0027347165,0.007927521,0.010195329,0.036804337
prod_031,0.015946982,-0.01655462,0.012604844,0.005032297,0.012384985,-0.047816023,0.056191083,-0.04663696,0.0018243281,-0.0014432797,-0.01188482,0.0006970596,0.0029997446,-0.071853176,-0.16860369,-0.0028605307,-0.0075518615,-0.0017557591,0.017499039,-0.044513874,-0.020770514,0.007844152,0.04485532,0.23108731,-0.020652346,0.019101284,0.005765896,-0.008274468,-0.00031979676,-0.02216856,-0.00355149,0.14944765,0.11480046,-0.044984136,-0.025904093,-0.29738733,0.016001953,0.1620892,-0.049578022,-0.0021349324,0.3494869,-0.0093060285,0.010186445,-0.022776593,-0.016394453,-0.03207372,0.02799491,0.070773035,0.0073938905,0.02950279,-0.014106612,0.079506025,0.052122485,0.019057235,-0.011214968,-0.1319051,-0.004130245,-0.016518798,0.09457057,0.017846195,-0.018488204,-0.0041082487,0.0020021512,3.5598016e-05,-0.025981784,0.25690258,-0.021641435,0.021003084,0.006191176,0.013049267,-0.014417302,-0.35190028,-0.03838626,-0.013303044,-0.006417388,-0.02575902,-0.026564367,-0.02108293,-0.3483631,0.062765054,0.0029051823,0.005599098,0.0030400774,0.014206299,0.009745704,0.10190966,0.05633695,0.009046407,-0.0501148,-0.08396826,-0.097387634,0.013369979,-0.037917946,-0.16532318,-0.046320923,-0.00024117593,-0.0030687023,-0.103120394,0.022588069,0.0015025336,0.02859536,-0.038544297,0.027991813,-0.04259713,0.34572333,-0.019901982,-0.016648548,0.025771497,-0.015222068,-0.06288951,-0.020418804,0.011013841,0.027342882,0.04530788,0.10582399,0.0072879363,0.008296251,-0.0031471292,-0.034621187,-0.009632981,-0.004720663,0.008960933,0.17544243,0.03642262,0.0034843835,-0.004537265,-0.020627813,-0.008270607
prod_032,-0.028127143,-0.07456408,0.046341095,0.0038957847,0.0074374895,0.042480543,0.19567785,-0.16081631,0.0010155033,0.0115787,-0.0017581134,0.00228017,0.0017801333,-0.21319959,-0.004024273,0.031395163,-0.0003040069,-0.000341567,0.066132896,-0.15746073,0.003917566,0.1447658,0.13849853,0.10579269,-0.020706743,0.019721242,0.07141835,-0.02417665,0.004966502,-0.023641858,-0.018776786,-0.008133061,0.11160483,-0.09741216,0.062234584,-0.26183686,-0.018445695,0.02698902,0.008104424,-0.0014284707,0.257221,0.0016906172,0.0017988952,0.0040090024,0.0013325192,-0.14449437,0.0945466,-0.03046339,0.04871586,0.11954888,-0.00675329,-0.022130126,0.15239206,0.06592441,-0.08226313,-0.08228566,-0.0060991766,0.05394955,-0.019644061,-0.004197353,-0.11398334,-0.07902544,-0.004830701,-0.06510298,-0.0887702,0.13250096,0.0059864894,0.09743027,0.02389473,0.004518411,-0.0017596721,-0.27016485,-0.11030119,-0.010500942,0.04283643,-3.0070189e-05,0.0031634956,-0.004121159,-0.2680631,0.11417226,-0.104458205,0.017764095,0.00030738808,0.007595834,0.05400567,0.017872933,0.17550956,0.021736525,-0.15591903,0.016306091,-0.056718722,0.008416509,-0.14657106,-0.14585967,0.08052614,-0.006764808,0.025123172,-0.038079023,-0.08520897,-0.0459676,-0.001819981,-0.033583853,0.00763334,0.0062492457,0.26704425,0.014429166,0.00039925292,-0.020153252,0.044656806,0.009093162,0.0056640967,0.003586473,0.009209189,0.16503002,0.035155233,0.0034069528,0.018157994,0.07537111,-0.023280902,-0.11117346,0.024102677,-0.008137565,0.02282089,0.15022993,0.015633577,-0.005704339,-0.096557505,-0.123169206
prod_033,-0.03640426,-0.073649995,0.050815444,0.004264305,0.0143934665,0.04365954,0.193003,-0.16190459,0.006241032,0.009772369,-0.0051512374,-0.0005167066,-0.0015296333,-0.21812207,0.004880251,0.030279486,0.009188293,0.012569129,0.073767416,-0.15929192,-0.0030896387,0.15392344,0.14128853,0.09700832,-0.019150065,0.01411662,0.06563818,-0.020035945,0.009374617,-0.008214574,-0.022533204,-0.015071832,0.112305894,-0.09476468,0.07161892,-0.25000682,-0.025204929,0.022632625,0.007930226,0.0050348635,0.2404005,0.0017921971,0.007215633,0.007737868,0.01153287,-0.15039727,0.09072832,-0.027033348,0.048026085,0.12048143,-0.0013183699,-0.028014522,0.15848123,0.0756549,-0.08489357,-0.08054586,-0.013838375,0.054026857,-0.027339466,-0.019525005,-0.11790847,-0.08098105,-0.00074503827,-0.064879,-0.094528496,0.121583804,0.010907342,0.10615078,0.023518894,-0.002209265,-0.008092397,-0.26385197,-0.10446473,-0.014187909,0.041640922,-0.00063533225,-0.0040356596,-0.013126545,-0.25613248,0.12322407,-0.113087974,0.016795311,-0.0058920374,0.01088616,0.06744447,0.0069063464,0.17655076,0.014906318,-0.16018438,0.02171785,-0.049367998,0.013638509,-0.14807038,-0.13964781,0.086400665,-0.0013891887,0.026789993,-0.03977419,-0.09226604,-0.04882164,-0.009770871,-0.02250239,0.012168751,0.012623183,0.25512406,0.010129325,0.005290233,-0.026155446,0.06288626,0.017870208,0.0115473475,0.0026008293,0.0057991985,0.1682201,0.035057776,-0.0098236855,0.003251374,0.07562998,-0.014007821,-0.11750175,0.016862387,-0.0098292,0.008717104,0.15783954,0.019789144,-0.0030144695,-0.103182636,-0.13672487
prod_034,0.010604917,-0.010739356,0.004104544,-0.005675507,-0.022006672,-0.016631275,0.014980258,-0.034680076,0.038582385,-0.024177462,-0.03828579,-0.056541946,-0.08407238,-0.043776233,-0.18432297,-0.013973847,0.061043926,0.029085392,-0.0076772245,-0.017664397,-0.08400139,-0.015653765,0.031618975,0.25266272,-0.017531991,-0.025148116,0.010647317,0.02648146,0.026188744,0.0018849602,-0.041039437,0.1422383,0.1339705,-0.013282571,-0.017697906,-0.26612952,0.03969108,0.18469082,-0.06646307,0.044410832,0.31138018,0.006065464,0.005581301,0.0046659117,0.026137287,-0.021815771,0.010680127,0.08188902,0.017414602,0.0068947827,0.020246567,0.10836445,0.044303443,-0.015773367,0.019433206,-0.13709788,-0.054600056,-0.038002815,0.111675814,-0.008137151,0.0126821175,-0.02426296,0.033009443,0.01914282,-0.01752809,0.2375925,-0.00673019,-0.01919156,-0.0068832966,-0.036161654,-0.052821007,-0.32711646,-0.008306856,-0.008723418,-0.022381399,-0.007451028,-0.10720409,-0.041758712,-0.33697826,0.05501083,0.026939794,0.018811764,-0.016181614,0.010302821,0.023049135,0.086487114,0.02058687,0.022111043,-0.010878768,-0.09539982,-0.113692395,0.032836888,-0.0031626844,-0.15390009,-0.03619936,-0.019504305,-0.044381533,-0.119503856,0.018773085,0.002819285,-4.392744e-05,-0.020871336,0.023898007,-0.07295556,0.3125059,-0.052261136,0.048636407,0.024597973,0.027195567,-0.09572929,0.051766623,-0.005356623,0.00880229,0.021303453,0.13092655,-0.015685935,-0.042522848,-0.011147034,0.037069894,-0.0063005956,-0.06418607,-0.0025171735,0.17075637,0.0075430283,0.015881928,-0.06390125,-0.032547012,-0.0065497053
prod_035,0.019797254,0.0085384585,-0.006712994,-0.017356073,-0.038366564,-0.01253635,-0.026276639,-0.0053024464,0.056175098,-0.040174812,-0.041113485,-0.07356953,-0.110208325,0.0032965024,-0.19752803,-0.029152602,0.08478681,0.033035614,-0.029952291,0.018394042,-0.10096209,-0.051288813,0.0031452156,0.2534456,-0.019339515,-0.039723355,-0.004211078,0.045576744,0.03784438,0.013499391,-0.05306816,0.15471442,0.1222777,0.014658754,-0.028054575,-0.2269054,0.052537818,0.19236898,-0.074539535,0.058689114,0.27578956,0.012871292,0.007504391,0.016171034,0.0361313,0.0041303565,-0.017275738,0.08986885,0.018105177,-0.023286672,0.03213001,0.124748275,0.0096961185,-0.040227517,0.042854376,-0.13023905,-0.06893301,-0.054062955,0.12651518,-0.006151158,0.048270833,-0.014348673,0.049741406,0.037820928,0.005334336,0.22475396,-0.0019189246,-0.059603594,-0.018882586,-0.060643397,-0.070340626,-0.29375216,0.0149218235,-0.0020121306,-0.04057003,0.004189321,-0.13977404,-0.049778424,-0.3050046,0.027354015,0.059045475,0.027852667,-0.02549716,0.0045781,0.009188986,0.0842184,-0.019457057,0.031505093,0.03188159,-0.10787075,-0.112377815,0.04330787,0.034451973,-0.13333777,-0.049985293,-0.02864618,-0.07003374,-0.11112879,0.037305817,0.015917195,-0.007927969,-0.018069772,0.020266002,-0.08694336,0.28080907,-0.065525606,0.07426318,0.02957533,0.028287575,-0.12034447,0.071849585,-0.009618879,0.0057525896,-0.010839995,0.1372207,-0.011761509,-0.065104194,-0.02888664,0.05612097,0.021301731,-0.07658038,0.00343224,0.17819616,-0.031938225,0.008135728,-0.09219234,-0.021012392,0.02456051
prod_036,-0.002194546,-0.042285204,0.026823664,0.0072985403,0.0027070034,-0.009633497,0.11898405,-0.10054144,-0.0021487635,0.007815748,-0.008171953,-0.0066991854,0.006019392,-0.14457601,-0.11931083,0.024597548,-0.0082343295,-0.004430493,0.034307744,-0.09282046,-0.016235247,0.064376466,0.093711145,0.19912297,-0.018369352,0.022720056,0.03955078,-0.019426722,-0.00089527003,-0.026579676,-0.004097898,0.08625487,0.12004608,-0.07880728,0.009739579,-0.3013514,0.0068291505,0.1178679,-0.02281998,-2.3739069e-05,0.3417589,-0.00565278,-0.005729425,-0.009452936,-0.02519767,-0.07578561,0.061950255,0.028805304,0.024808541,0.067319565,-0.0131928865,0.049824823,0.10252841,0.036460087,-0.041353323,-0.12086305,-0.0060732868,0.013580905,0.053514343,0.01981897,-0.05319064,-0.045874316,-0.0069656493,-0.032977678,-0.0590198,0.22842625,-0.010199293,0.051147934,0.017466392,0.009827398,-0.0062796543,-0.3325915,-0.07630289,-0.009987793,0.01939911,-0.021094134,-0.016713299,-0.010870409,-0.33092165,0.09557204,-0.04636294,0.010400822,0.0027812456,0.013063452,0.032866426,0.0712775,0.10765711,0.013492839,-0.0987009,-0.056146555,-0.09307217,0.005290153,-0.092546925,-0.1709725,0.0073001734,-0.006742028,0.0052934797,-0.08488603,-0.019949304,-0.024379952,0.024573054,-0.047898915,0.014523672,-0.031019388,0.3428125,-0.007473372,-0.013041799,0.0065075266,-0.001657986,-0.034084123,-0.014915773,-0.0004833391,0.01670547,0.093181856,0.085655324,0.0011298307,0.023206543,0.03426297,-0.037290774,-0.060362536,0.009556696,-0.019821566,0.13154143,0.09434432,0.017403297,-0.01327544,-0.05427239,-0.06502467
prod_037,-0.031229714,-0.056785703,0.04324238,0.014414865,0.014308528,0.021226004,0.15759964,-0.13637398,0.0065383576,0.015082161,-0.008629763,-0.011232265,-0.0051387628,-0.19684225,-0.0383819,0.0331835,0.008285523,0.011938582,0.058917042,-0.13104194,-0.023788452,0.12376123,0.12505631,0.14850721,-0.012260251,0.01219304,0.0623594,-0.014297223,-0.0016608894,-0.0067554195,-0.018967837,0.019923681,0.13149302,-0.08512427,0.0561318,-0.27828002,-0.013028074,0.061334737,-0.010347543,0.00804918,0.28434622,-0.006086551,0.008912169,0.004033226,-9.2437e-05,-0.118172556,0.08074864,0.006782097,0.039498635,0.10044726,-0.0056194547,0.007549779,0.13976634,0.061326656,-0.06607078,-0.10899253,-0.018320743,0.03373584,0.006811978,-0.01705633,-0.09379702,-0.07219575,-0.00034535074,-0.051622674,-0.086382635,0.17121363,-0.00336159,0.09478004,0.026713746,-0.00056394946,-0.0136315245,-0.30088356,-0.09093582,-0.020992666,0.031987917,-0.013020207,-0.016410034,-0.015173265,-0.29798374,0.12457574,-0.09421875,0.008764245,-0.00869441,0.019484572,0.065266035,0.02587376,0.14633134,0.0055561764,-0.14045721,-0.007331716,-0.06508284,0.01122226,-0.1330024,-0.15775153,0.053907335,0.002136768,0.02399491,-0.07655626,-0.07144229,-0.04460096,0.006792623,-0.020793732,0.016742855,-0.008549276,0.29344368,-0.006330191,-0.0027353514,-0.011831915,0.056318667,0.0016734013,0.0060459967,0.00015200472,0.0039929226,0.1366123,0.064880684,-0.018934172,0.0059826644,0.059787404,-0.012238244,-0.10511259,-0.0006031082,-0.022412386,0.05991371,0.13761522,0.028993262,-0.0015517469,-0.09445504,-0.124997266
prod_038,0.056872796,0.035916213,-0.04023604,-0.021122055,0.0038015526,-0.059185483,-0.06690899,0.052400213,0.022666315,-0.032080293,-0.010391353,-0.014625674,-0.03697653,0.069784604,-0.23604359,-0.042116612,0.02271809,0.013796262,-0.046407837,0.06399406,-0.050428763,-0.09004924,-0.049850706,0.23509942,-0.031908657,-0.0017325048,-0.042372543,0.033482127,0.011341411,0.0017952162,-0.02363405,0.20852795,0.067942165,0.028744584,-0.07038838,-0.20246606,0.06122836,0.18991767,-0.086261064,0.004460218,0.26039636,0.0105023645,0.033069756,-0.008917759,0.010764838,0.05168097,-0.05312915,0.12849602,-0.021043923,-0.055946596,-0.006381238,0.12697859,-0.05137499,-0.050091863,0.053988036,-0.115986,-0.020948892,-0.07308054,0.12714121,0.019760473,0.07030244,0.05101753,0.029413333,0.056395706,0.044392828,0.22684751,-0.009160637,-0.07390157,-0.03574971,-0.018878032,-0.04459526,-0.26789576,0.037965186,-0.0023762512,-0.06687597,0.0040447153,-0.079157114,-0.038197786,-0.2722594,-0.024177996,0.09142575,0.010771798,-0.0024015263,-0.009669894,-0.032185707,0.11604106,-0.07276905,0.008959147,0.0786247,-0.13457404,-0.100034766,0.02418651,0.07565167,-0.09438577,-0.11818849,-0.006097522,-0.04669594,-0.09952685,0.0786274,0.04520798,0.017159607,-0.029379021,0.013043972,-0.07952904,0.27760637,-0.034660727,0.025384445,0.05295214,-0.047791023,-0.122144975,0.004242851,-0.004354641,0.02190051,-0.05955154,0.10619866,0.0064951363,-0.03670313,-0.06967038,-0.00028065278,0.07160009,-0.03142972,0.03580042,0.20661871,-0.07800499,-0.03247589,-0.02123707,0.040309437,0.07787361
prod_039,0.0070355884,-0.017104821,0.011115074,0.025177432,0.019246055,-0.064589046,0.040750027,-0.04283449,-0.0029830616,0.023580045,-0.0141287055,-0.00019081106,0.021386137,-0.07488863,-0.16331069,0.016591983,-0.026115004,-0.014629679,0.0064476654,-0.042225137,-0.013197473,0.0024331938,0.04894914,0.23131834,-0.0048506367,0.02154088,0.005872777,-0.0147607075,-0.009750605,-0.03218882,0.012635123,0.14114822,0.1249535,-0.042941514,-0.020927997,-0.2990294,0.009284126,0.15867841,-0.045848526,-0.005394456,0.34840992,-0.02932579,-0.002077245,-0.032568276,-0.03215326,-0.025282646,0.03829072,0.07325169,0.004865409,0.031192556,-0.022138065,0.084194206,0.06040879,0.02006821,-0.018244635,-0.13946027,0.0031477837,-0.016012365,0.1053906,0.018992145,-0.022383181,-0.0048581227,-0.019366879,0.0025511032,-0.031046938,0.25333497,-0.03704613,0.028152378,0.015750382,0.028705055,0.002188609,-0.34508872,-0.039179355,-0.02468897,0.0008354705,-0.041092124,-0.0060988693,-0.011755633,-0.3408073,0.070801616,0.0069911066,-0.0110148,0.003387556,0.026111456,0.012104807,0.10229033,0.05161448,-0.00692636,-0.05537605,-0.073433615,-0.099884555,-0.0064988523,-0.046655696,-0.16612974,-0.04143376,0.0010961156,0.010770707,-0.12116612,0.012672538,-0.0029583967,0.04567178,-0.03979333,0.03828723,-0.043197263,0.3311036,-0.017733082,-0.03347533,0.02819181,-0.016214715,-0.04479574,-0.046540383,0.008284951,0.017743884,0.037728194,0.10896011,-0.0009421696,0.020102553,-0.000115600495,-0.04215148,-0.019408219,-0.010565939,-0.018775126,0.1730551,0.03712331,0.019597525,0.01992844,-0.024904804,-0.01603864
prod_040,-0.016859474,-0.08175492,0.05187786,-0.01824359,-0.01022657,0.067329265,0.20495692,-0.16581887,0.013778755,-0.013418121,-0.0033680832,-0.012458393,-0.021478979,-0.20059732,-0.008390336,0.020228531,0.019952117,0.007595681,0.068113014,-0.15975353,-0.01064993,0.14282002,0.13448526,0.10567156,-0.033219423,0.015353951,0.08533247,-0.010380872,0.014045614,-0.017446414,-0.032464284,-0.0072945687,0.10748051,-0.09972717,0.051917605,-0.25795457,-0.008403863,0.025519924,0.00563965,0.008081164,0.26558164,0.021193344,0.010971793,0.016738096,0.0076553114,-0.14115609,0.08875217,-0.0428043,0.05653896,0.116083585,-2.7916709e-05,-0.025995176,0.13907933,0.05800596,-0.075253144,-0.074192844,-0.016148768,0.05642756,-0.033721052,-0.0021795216,-0.110971585,-0.08394047,0.018799204,-0.06857054,-0.08657618,0.1353938,0.021841705,0.08536915,0.02151424,-0.007296614,-0.011345895,-0.26461866,-0.11671417,0.0014802295,0.03581166,0.013974856,-0.022934657,-0.0017020146,-0.2740006,0.09988117,-0.10330835,0.036350705,-0.005000089,-0.0046447148,0.052335456,0.023613077,0.17682499,0.04172336,-0.15140748,0.008552064,-0.05718682,0.026376178,-0.13954687,-0.1483266,0.083551966,-0.01816535,-0.0018569536,-0.022217486,-0.07390455,-0.04056359,-0.0072030216,-0.03448128,-0.0052033863,0.00011765572,0.27372035,0.013313433,0.016439505,-0.01780254,0.044840276,-0.014494871,0.025990887,0.005718704,0.016978806,0.16154206,0.035882473,0.023370264,0.017892016,0.08056969,-0.008978654,-0.10080706,0.028306859,0.0071730255,0.030043263,0.14814475,-0.0016532169,-0.042884056,-0.09583693,-0.118539214
prod_041,-0.02737785,-0.08317898,0.054322056,-0.022960512,-0.010082964,0.103476584,0.24247943,-0.18566266,0.025146224,-0.022665542,-0.0019266859,-0.020115655,-0.032278616,-0.2333031,0.0732111,0.028926698,0.044596992,0.017771369,0.077441685,-0.18155241,-0.0021949434,0.18889935,0.15129137,0.02121712,-0.03811405,-0.0001405559,0.099131465,0.00257539,0.026662083,0.00046247448,-0.049313005,-0.06952343,0.068028964,-0.095182724,0.08254457,-0.17581496,-0.029290417,-0.042934794,0.035840258,0.014810633,0.15627125,0.03127179,0.009099229,0.044196818,0.029703736,-0.18105532,0.0880606,-0.07665911,0.06398923,0.13370697,0.014830241,-0.06814624,0.1583229,0.054767404,-0.09098217,-0.03435763,-0.026483743,0.07199383,-0.07627211,-0.020109352,-0.13094252,-0.09915475,0.034972332,-0.08338405,-0.09964207,0.040361356,0.043528654,0.09526421,0.013104265,-0.033463154,-0.020010779,-0.1700368,-0.13291067,0.016592108,0.05347267,0.03434104,-0.020988265,-0.006597123,-0.18387824,0.09338668,-0.12810627,0.04295343,-0.017126733,-0.01936468,0.06599527,-0.030225437,0.1919166,0.051070943,-0.1605395,0.05300061,-0.01612115,0.031590465,-0.15644792,-0.09236418,0.124415815,-0.016325343,-0.004265201,0.018951166,-0.115293466,-0.049535893,-0.036345396,-0.024625748,-0.007476313,0.027708763,0.18152823,0.021258822,0.045003556,-0.04012538,0.07757033,0.014228776,0.046128932,-0.0067846742,0.0024829153,0.1852474,-0.012487515,0.022170031,-0.0022701363,0.10207839,0.00665254,-0.12495246,0.030618718,0.0153182,-0.058225013,0.17185976,-0.0051915757,-0.041227967,-0.12328852,-0.15262713
