agent_id,segment_id,timestamp,time_step,product_id,context_id,intent_value,outcome,product_category,price,season,inflation_regime
1,seg_00,2024-01-23,22,prod_090,ctx_433,0.7256872653961182,0.7256872653961182,energy_drink,1.7866253972214445,winter,low
2,seg_09,2024-01-23,22,prod_083,ctx_790,0.6132069826126099,0.6132069826126099,energy_drink,5.028703144727119,winter,low
3,seg_05,2024-01-23,22,prod_000,ctx_148,0.6194906830787659,0.6194906830787659,water_enhanced,1.8875634393916079,winter,low
4,seg_09,2024-01-23,22,prod_039,ctx_346,0.6187989711761475,0.6187989711761475,water_enhanced,4.025571023670236,winter,low
5,seg_00,2024-01-23,22,prod_070,ctx_760,0.6409289836883545,0.6409289836883545,coffee_drink,3.444659881803583,winter,low
6,seg_02,2024-01-23,22,prod_025,ctx_061,0.7024056315422058,0.7024056315422058,tea,2.3127243526763857,winter,low
7,seg_01,2024-01-23,22,prod_080,ctx_591,0.598212480545044,0.598212480545044,soda,2.230019869040764,winter,low
8,seg_02,2024-01-23,22,prod_000,ctx_368,0.6348392367362976,0.6348392367362976,water_enhanced,1.8875634393916079,winter,low
9,seg_03,2024-01-23,22,prod_010,ctx_550,0.7539616227149963,0.7539616227149963,coffee_drink,1.509787772721569,winter,low
0,seg_08,2024-01-24,23,prod_049,ctx_814,0.5980568528175354,0.5980568528175354,juice,1.6501193160577257,winter,low
1,seg_00,2024-01-24,23,prod_019,ctx_916,0.6960054039955139,0.6960054039955139,energy_drink,2.4265457329854616,winter,low
2,seg_09,2024-01-24,23,prod_018,ctx_949,0.6210677623748779,0.6210677623748779,water_enhanced,4.338964651018871,winter,low
3,seg_05,2024-01-24,23,prod_073,ctx_001,0.60242760181427,0.60242760181427,tea,2.8616122297035056,winter,low
4,seg_09,2024-01-24,23,prod_045,ctx_389,0.6293950080871582,0.6293950080871582,coffee_drink,3.3988205905067597,winter,low
5,seg_00,2024-01-24,23,prod_044,ctx_419,0.6985759735107422,0.6985759735107422,juice,1.7160964285123115,winter,low
6,seg_02,2024-01-24,23,prod_033,ctx_465,0.5949863791465759,0.5949863791465759,energy_drink,4.93473036891124,winter,low
7,seg_01,2024-01-24,23,prod_039,ctx_842,0.6027976274490356,0.6027976274490356,water_enhanced,4.025571023670236,winter,low
8,seg_02,2024-01-24,23,prod_044,ctx_591,0.7083443403244019,0.7083443403244019,juice,1.7160964285123115,winter,low
9,seg_03,2024-01-24,23,prod_030,ctx_368,0.6324335932731628,0.6324335932731628,sports_drink,1.8804182929900652,winter,low
0,seg_08,2024-01-25,24,prod_010,ctx_192,0.6152833104133606,0.6152833104133606,coffee_drink,1.509787772721569,winter,low
1,seg_00,2024-01-25,24,prod_056,ctx_523,0.5815844535827637,0.5815844535827637,soda,3.881455918310458,winter,low
2,seg_09,2024-01-25,24,prod_080,ctx_928,0.5973212718963623,0.5973212718963623,soda,2.230019869040764,winter,low
3,seg_05,2024-01-25,24,prod_000,ctx_896,0.6063549518585205,0.6063549518585205,water_enhanced,1.8875634393916079,winter,low
4,seg_09,2024-01-25,24,prod_073,ctx_223,0.6123654246330261,0.6123654246330261,tea,2.8616122297035056,winter,low
5,seg_00,2024-01-25,24,prod_018,ctx_606,0.593363344669342,0.593363344669342,water_enhanced,4.338964651018871,winter,low
6,seg_02,2024-01-25,24,prod_000,ctx_947,0.630039632320404,0.630039632320404,water_enhanced,1.8875634393916079,winter,low
7,seg_01,2024-01-25,24,prod_010,ctx_577,0.6377875804901123,0.6377875804901123,coffee_drink,1.509787772721569,winter,low
8,seg_02,2024-01-25,24,prod_045,ctx_758,0.573885977268219,0.573885977268219,coffee_drink,3.3988205905067597,winter,low
9,seg_03,2024-01-25,24,prod_073,ctx_304,0.5983842611312866,0.5983842611312866,tea,2.8616122297035056,winter,low
0,seg_08,2024-01-26,25,prod_090,ctx_947,0.594497561454773,0.594497561454773,energy_drink,1.7866253972214445,winter,low
1,seg_00,2024-01-26,25,prod_044,ctx_918,0.7552379965782166,0.7552379965782166,juice,1.7160964285123115,winter,low
2,seg_09,2024-01-26,25,prod_053,ctx_884,0.6173421144485474,0.6173421144485474,water_enhanced,3.363134072480309,winter,low
3,seg_05,2024-01-26,25,prod_083,ctx_151,0.6058523654937744,0.6058523654937744,energy_drink,5.028703144727119,winter,low
4,seg_09,2024-01-26,25,prod_083,ctx_885,0.6208565831184387,0.6208565831184387,energy_drink,5.028703144727119,winter,low
5,seg_00,2024-01-26,25,prod_053,ctx_810,0.6151718497276306,0.6151718497276306,water_enhanced,3.363134072480309,winter,low
6,seg_02,2024-01-26,25,prod_045,ctx_466,0.5870728492736816,0.5870728492736816,coffee_drink,3.3988205905067597,winter,low
7,seg_01,2024-01-26,25,prod_000,ctx_622,0.6109987497329712,0.6109987497329712,water_enhanced,1.8875634393916079,winter,low
8,seg_02,2024-01-26,25,prod_018,ctx_466,0.6102278232574463,0.6102278232574463,water_enhanced,4.338964651018871,winter,low
9,seg_03,2024-01-26,25,prod_044,ctx_504,0.7246198058128357,0.7246198058128357,juice,1.7160964285123115,winter,low
0,seg_08,2024-01-27,26,prod_083,ctx_872,0.6081430315971375,0.6081430315971375,energy_drink,5.028703144727119,winter,low
1,seg_00,2024-01-27,26,prod_046,ctx_028,0.6686580181121826,0.6686580181121826,tea,2.240735830029682,winter,low
2,seg_09,2024-01-27,26,prod_000,ctx_124,0.6117657423019409,0.6117657423019409,water_enhanced,1.8875634393916079,winter,low
3,seg_05,2024-01-27,26,prod_080,ctx_555,0.5987834930419922,0.5987834930419922,soda,2.230019869040764,winter,low
4,seg_09,2024-01-27,26,prod_030,ctx_268,0.6043677926063538,0.6043677926063538,sports_drink,1.8804182929900652,winter,low
5,seg_00,2024-01-27,26,prod_080,ctx_946,0.6603714823722839,0.6603714823722839,soda,2.230019869040764,winter,low
6,seg_02,2024-01-27,26,prod_044,ctx_242,0.7236216068267822,0.7236216068267822,juice,1.7160964285123115,winter,low
7,seg_01,2024-01-27,26,prod_030,ctx_938,0.6101813912391663,0.6101813912391663,sports_drink,1.8804182929900652,winter,low
8,seg_02,2024-01-27,26,prod_069,ctx_257,0.5952382683753967,0.5952382683753967,energy_drink,3.367391428619175,winter,low
9,seg_03,2024-01-27,26,prod_031,ctx_136,0.6188526153564453,0.6188526153564453,juice,4.932903998333976,winter,low
0,seg_08,2024-01-28,27,prod_018,ctx_307,0.6321402788162231,0.6321402788162231,water_enhanced,4.338964651018871,winter,low
1,seg_00,2024-01-28,27,prod_045,ctx_550,0.604677140712738,0.604677140712738,coffee_drink,3.3988205905067597,winter,low
2,seg_09,2024-01-28,27,prod_073,ctx_838,0.6128351092338562,0.6128351092338562,tea,2.8616122297035056,winter,low
3,seg_05,2024-01-28,27,prod_083,ctx_243,0.6100241541862488,0.6100241541862488,energy_drink,5.028703144727119,winter,low
4,seg_09,2024-01-28,27,prod_044,ctx_659,0.5988901257514954,0.5988901257514954,juice,1.7160964285123115,winter,low
5,seg_00,2024-01-28,27,prod_022,ctx_606,0.6444721817970276,0.6444721817970276,soda,3.430910706809446,winter,low
6,seg_02,2024-01-28,27,prod_010,ctx_872,0.6649344563484192,0.6649344563484192,coffee_drink,1.509787772721569,winter,low
7,seg_01,2024-01-28,27,prod_042,ctx_831,0.6148256659507751,0.6148256659507751,sports_drink,2.507706233502773,winter,low
8,seg_02,2024-01-28,27,prod_044,ctx_111,0.7291799783706665,0.7291799783706665,juice,1.7160964285123115,winter,low
9,seg_03,2024-01-28,27,prod_033,ctx_242,0.5820753574371338,0.5820753574371338,energy_drink,4.93473036891124,winter,low
0,seg_08,2024-01-29,28,prod_018,ctx_040,0.6321391463279724,0.6321391463279724,water_enhanced,4.419120914898921,winter,low
1,seg_00,2024-01-29,28,prod_073,ctx_493,0.596057116985321,0.596057116985321,tea,2.70063818516411,winter,low
2,seg_09,2024-01-29,28,prod_070,ctx_598,0.5913918018341064,0.5913918018341064,coffee_drink,3.307068835852111,winter,low
3,seg_05,2024-01-29,28,prod_000,ctx_278,0.6129195094108582,0.6129195094108582,water_enhanced,1.7775445086170196,winter,low
4,seg_09,2024-01-29,28,prod_070,ctx_842,0.5900259613990784,0.5900259613990784,coffee_drink,3.307068835852111,winter,low
5,seg_00,2024-01-29,28,prod_045,ctx_211,0.5740907788276672,0.5740907788276672,coffee_drink,3.369128938707806,winter,low
6,seg_02,2024-01-29,28,prod_004,ctx_637,0.6765343546867371,0.6765343546867371,water_enhanced,1.526488492371198,winter,low
7,seg_01,2024-01-29,28,prod_000,ctx_138,0.6238739490509033,0.6238739490509033,water_enhanced,1.7775445086170196,winter,low
8,seg_02,2024-01-29,28,prod_033,ctx_782,0.6112895011901855,0.6112895011901855,energy_drink,4.8351746877675685,winter,low
9,seg_03,2024-01-29,28,prod_044,ctx_022,0.7010924220085144,0.7010924220085144,juice,1.7962094963442965,winter,low
0,seg_08,2024-01-30,29,prod_039,ctx_798,0.6090215444564819,0.6090215444564819,water_enhanced,3.8624334689552744,winter,low
1,seg_00,2024-01-30,29,prod_000,ctx_036,0.6306127905845642,0.6306127905845642,water_enhanced,1.7775445086170196,winter,low
2,seg_09,2024-01-30,29,prod_033,ctx_905,0.6092349886894226,0.6092349886894226,energy_drink,4.8351746877675685,winter,low
3,seg_05,2024-01-30,29,prod_073,ctx_124,0.6067688465118408,0.6067688465118408,tea,2.70063818516411,winter,low
4,seg_09,2024-01-30,29,prod_080,ctx_316,0.6176583766937256,0.6176583766937256,soda,2.2586071137411867,winter,low
5,seg_00,2024-01-30,29,prod_030,ctx_914,0.6139547228813171,0.6139547228813171,sports_drink,1.7824603376275814,winter,low
6,seg_02,2024-01-30,29,prod_049,ctx_343,0.7252472043037415,0.7252472043037415,juice,1.5886783159352016,winter,low
7,seg_01,2024-01-30,29,prod_018,ctx_257,0.6285704970359802,0.6285704970359802,water_enhanced,4.419120914898921,winter,low
8,seg_02,2024-01-30,29,prod_044,ctx_137,0.7290839552879333,0.7290839552879333,juice,1.7962094963442965,winter,low
9,seg_03,2024-01-30,29,prod_070,ctx_977,0.6088979244232178,0.6088979244232178,coffee_drink,3.307068835852111,winter,low
