agent_id,segment_id,timestamp,time_step,product_id,context_id,intent_value,outcome,product_category,price,season,inflation_regime
28,seg_00,2024-01-05,4,prod_045,ctx_005,0.5468910966643913,0.5418253540992737,coffee_drink,3.31,winter,normal
29,seg_04,2024-01-05,4,prod_017,ctx_045,0.7824256250036693,0.7776282429695129,energy_drink,2.64,winter,normal
30,seg_00,2024-01-05,4,prod_019,ctx_016,0.490150059103563,0.485284149646759,energy_drink,2.44,winter,normal
31,seg_02,2024-01-05,4,prod_001,ctx_017,0.6138510769939383,0.6053808927536011,juice,4.78,winter,normal
32,seg_02,2024-01-05,4,prod_000,ctx_044,0.6117163285746733,0.6032536625862122,water_enhanced,1.85,winter,normal
33,seg_01,2024-01-05,4,prod_037,ctx_010,0.5750447481873044,0.5668944120407104,tea,4.48,winter,normal
34,seg_00,2024-01-05,4,prod_048,ctx_052,0.520653172952263,0.5156798362731934,energy_drink,4.06,winter,normal
35,seg_02,2024-01-05,4,prod_032,ctx_052,0.5169298859148895,0.5088010430335999,sports_drink,4.47,winter,normal
36,seg_02,2024-01-05,4,prod_048,ctx_053,0.8275922166581822,0.8183692693710327,energy_drink,4.06,winter,normal
37,seg_03,2024-01-05,4,prod_032,ctx_076,0.5798434592290919,0.5729738473892212,sports_drink,4.47,winter,normal
38,seg_04,2024-01-05,4,prod_009,ctx_005,0.5950781082904045,0.590940535068512,coffee_drink,2.47,winter,normal
39,seg_00,2024-01-05,4,prod_039,ctx_025,0.5904935230414708,0.5852742195129395,water_enhanced,3.94,winter,normal
40,seg_03,2024-01-05,4,prod_004,ctx_096,0.7446111170213005,0.7371612191200256,water_enhanced,1.55,winter,normal
41,seg_02,2024-01-05,4,prod_004,ctx_053,0.7005990604486959,0.6918233633041382,water_enhanced,1.55,winter,normal
42,seg_01,2024-01-05,4,prod_025,ctx_017,0.6581919100978515,0.6497487425804138,tea,2.29,winter,normal
43,seg_04,2024-01-05,4,prod_017,ctx_094,0.6509055268830393,0.6465713381767273,energy_drink,2.64,winter,normal
44,seg_01,2024-01-05,4,prod_012,ctx_035,0.6709821569454236,0.6624939441680908,water_enhanced,3.83,winter,normal
45,seg_02,2024-01-05,4,prod_013,ctx_061,0.625984850869406,0.6174719333648682,sports_drink,4.03,winter,normal
46,seg_03,2024-01-05,4,prod_025,ctx_061,0.5894566759682038,0.5825532078742981,tea,2.29,winter,normal
47,seg_02,2024-01-05,4,prod_032,ctx_085,0.6234762567940452,0.6149721741676331,sports_drink,4.47,winter,normal
48,seg_00,2024-01-05,4,prod_026,ctx_059,0.6121446297221751,0.6068490743637085,water_enhanced,2.69,winter,normal
49,seg_03,2024-01-05,4,prod_044,ctx_025,0.5284735369785245,0.5217848420143127,juice,1.8,winter,normal
0,seg_01,2024-01-06,5,prod_034,ctx_044,0.5871746938832537,0.5789816379547119,coffee_drink,3.84,winter,low
1,seg_04,2024-01-06,5,prod_030,ctx_090,0.5506752933174498,0.5466940999031067,sports_drink,1.86,winter,low
2,seg_04,2024-01-06,5,prod_030,ctx_017,0.614780731411537,0.6105737686157227,sports_drink,1.86,winter,low
3,seg_00,2024-01-06,5,prod_039,ctx_014,0.7207554062219447,0.7150773406028748,water_enhanced,3.94,winter,low
4,seg_00,2024-01-06,5,prod_017,ctx_005,0.6525903033791811,0.647152304649353,energy_drink,2.64,winter,low
5,seg_02,2024-01-06,5,prod_012,ctx_014,0.7344196507419382,0.7255248427391052,water_enhanced,3.83,winter,low
6,seg_00,2024-01-06,5,prod_013,ctx_071,0.5764796943153232,0.5713097453117371,sports_drink,4.03,winter,low
7,seg_00,2024-01-06,5,prod_037,ctx_059,0.732109308151144,0.7263912558555603,tea,4.48,winter,low
8,seg_00,2024-01-06,5,prod_017,ctx_017,0.5822119146217201,0.5770217776298523,energy_drink,2.64,winter,low
9,seg_04,2024-01-06,5,prod_048,ctx_053,0.6915475143709744,0.6870701909065247,energy_drink,4.06,winter,low
10,seg_01,2024-01-06,5,prod_008,ctx_096,0.5672243157689134,0.5591015219688416,tea,4.86,winter,low
11,seg_01,2024-01-06,5,prod_037,ctx_035,0.7649239476836506,0.7561048865318298,tea,4.48,winter,low
12,seg_03,2024-01-06,5,prod_003,ctx_074,0.723705309040589,0.716329038143158,water_enhanced,2.2,winter,low
13,seg_03,2024-01-06,5,prod_045,ctx_001,0.5010489075233379,0.494456797838211,coffee_drink,3.31,winter,low
14,seg_03,2024-01-06,5,prod_012,ctx_061,0.6019307391136763,0.5949833393096924,water_enhanced,3.83,winter,low
15,seg_01,2024-01-06,5,prod_003,ctx_048,0.6492386954338375,0.6408270597457886,water_enhanced,2.2,winter,low
16,seg_01,2024-01-06,5,prod_025,ctx_032,0.6840857761757616,0.6755514144897461,tea,2.29,winter,low
17,seg_00,2024-01-06,5,prod_030,ctx_090,0.5430049561154483,0.5379528999328613,sports_drink,1.86,winter,low
18,seg_00,2024-01-06,5,prod_019,ctx_016,0.5060636219157276,0.5011416673660278,energy_drink,2.44,winter,low
19,seg_01,2024-01-06,5,prod_032,ctx_062,0.649897261941616,0.6414833068847656,sports_drink,4.47,winter,low
20,seg_04,2024-01-06,5,prod_008,ctx_071,0.5436696051681279,0.5397130846977234,tea,4.86,winter,low
21,seg_02,2024-01-06,5,prod_008,ctx_016,0.4956129673430826,0.4875591993331909,tea,4.86,winter,low
22,seg_02,2024-01-06,5,prod_026,ctx_069,0.5678038794719065,0.5594958662986755,water_enhanced,2.69,winter,low
23,seg_01,2024-01-06,5,prod_004,ctx_035,0.6773274841278177,0.6688169240951538,water_enhanced,1.55,winter,low
24,seg_00,2024-01-06,5,prod_004,ctx_094,0.6758219696785537,0.670302152633667,water_enhanced,1.55,winter,low
25,seg_01,2024-01-06,5,prod_013,ctx_065,0.6137505740684926,0.6054639220237732,sports_drink,4.03,winter,low
26,seg_00,2024-01-06,5,prod_026,ctx_099,0.564194109195828,0.55906742811203,water_enhanced,2.69,winter,low
27,seg_04,2024-01-06,5,prod_012,ctx_061,0.5829765150490134,0.578881561756134,water_enhanced,3.83,winter,low
28,seg_00,2024-01-06,5,prod_003,ctx_032,0.6315731791159106,0.6262091994285583,water_enhanced,2.2,winter,low
29,seg_04,2024-01-06,5,prod_039,ctx_035,0.7347253118980341,0.7300959229469299,water_enhanced,3.94,winter,low
30,seg_00,2024-01-06,5,prod_017,ctx_063,0.5875650853404881,0.5823560953140259,energy_drink,2.64,winter,low
31,seg_02,2024-01-06,5,prod_036,ctx_048,0.607499050497387,0.5990512371063232,sports_drink,2.66,winter,low
32,seg_02,2024-01-06,5,prod_004,ctx_062,0.709801764749762,0.7009936571121216,water_enhanced,1.55,winter,low
33,seg_01,2024-01-06,5,prod_017,ctx_001,0.4940645153300989,0.4861993789672851,energy_drink,2.64,winter,low
34,seg_00,2024-01-06,5,prod_030,ctx_059,0.7295857602495393,0.7238765954971313,sports_drink,1.86,winter,low
35,seg_02,2024-01-06,5,prod_037,ctx_059,0.5810473468852768,0.5726926922798157,tea,4.48,winter,low
36,seg_02,2024-01-06,5,prod_004,ctx_017,0.5989767452904152,0.5905589461326599,water_enhanced,1.55,winter,low
37,seg_03,2024-01-06,5,prod_026,ctx_027,0.6217843360645665,0.6147670149803162,water_enhanced,2.69,winter,low
38,seg_04,2024-01-06,5,prod_003,ctx_085,0.6728905225961158,0.6684789061546326,water_enhanced,2.2,winter,low
39,seg_00,2024-01-06,5,prod_019,ctx_085,0.7462808100212066,0.7405128479003906,energy_drink,2.44,winter,low
40,seg_03,2024-01-06,5,prod_032,ctx_045,0.76058533255271,0.7530791759490967,sports_drink,4.47,winter,low
41,seg_02,2024-01-06,5,prod_013,ctx_065,0.5945822942797919,0.5861799716949463,sports_drink,4.03,winter,low
42,seg_01,2024-01-06,5,prod_039,ctx_074,0.6384231910647212,0.6300496459007263,water_enhanced,3.94,winter,low
43,seg_04,2024-01-06,5,prod_048,ctx_048,0.6148610633661188,0.610653817653656,energy_drink,4.06,winter,low
44,seg_01,2024-01-06,5,prod_037,ctx_004,0.5314353832348476,0.5234386324882507,tea,4.48,winter,low
45,seg_02,2024-01-06,5,prod_048,ctx_063,0.5867999043953652,0.5784249901771545,energy_drink,4.06,winter,low
46,seg_03,2024-01-06,5,prod_004,ctx_053,0.7868637512263066,0.7792650461196899,water_enhanced,1.55,winter,low
47,seg_02,2024-01-06,5,prod_026,ctx_002,0.489721249525969,0.4816882312297821,water_enhanced,2.69,winter,low
48,seg_00,2024-01-06,5,prod_003,ctx_012,0.7562970024699374,0.7504937648773193,water_enhanced,2.2,winter,low
49,seg_03,2024-01-06,5,prod_026,ctx_010,0.6307592636842866,0.6237103343009949,water_enhanced,2.69,winter,low
0,seg_01,2024-01-07,6,prod_017,ctx_035,0.7423290751210454,0.7335895895957947,energy_drink,2.64,winter,low
1,seg_04,2024-01-07,6,prod_003,ctx_010,0.5257079663136077,0.5218147039413452,water_enhanced,2.2,winter,low
2,seg_04,2024-01-07,6,prod_037,ctx_014,0.6579621776722001,0.6536031365394592,tea,4.48,winter,low
3,seg_00,2024-01-07,6,prod_013,ctx_059,0.7831874513440417,0.7772895097732544,sports_drink,4.03,winter,low
4,seg_00,2024-01-07,6,prod_039,ctx_017,0.6195760233970065,0.6142542958259583,water_enhanced,3.94,winter,low
5,seg_02,2024-01-07,6,prod_019,ctx_048,0.6275336485611325,0.6190152764320374,energy_drink,2.44,winter,low
6,seg_00,2024-01-07,6,prod_025,ctx_061,0.6845834762901217,0.6790328025817871,tea,2.29,winter,low
7,seg_00,2024-01-07,6,prod_039,ctx_027,0.6262189915369578,0.6208738684654236,water_enhanced,3.94,winter,low
8,seg_00,2024-01-07,6,prod_019,ctx_016,0.505317964323905,0.5003986358642578,energy_drink,2.44,winter,low
9,seg_04,2024-01-07,6,prod_026,ctx_025,0.571334123903918,0.5672801733016968,water_enhanced,2.69,winter,low
10,seg_01,2024-01-07,6,prod_017,ctx_085,0.6239711554143242,0.6156485080718994,energy_drink,2.64,winter,low
11,seg_01,2024-01-07,6,prod_019,ctx_096,0.6459387448736529,0.637538731098175,energy_drink,2.44,winter,low
12,seg_03,2024-01-07,6,prod_045,ctx_096,0.5383599302154587,0.5316364169120789,coffee_drink,3.31,winter,low
13,seg_03,2024-01-07,6,prod_000,ctx_045,0.6035310975982916,0.596578061580658,water_enhanced,1.85,winter,low
14,seg_03,2024-01-07,6,prod_004,ctx_087,0.6262678520642981,0.6192347407341003,water_enhanced,1.55,winter,low
15,seg_01,2024-01-07,6,prod_026,ctx_076,0.5196729427726667,0.5117176175117493,water_enhanced,2.69,winter,low
16,seg_01,2024-01-07,6,prod_030,ctx_094,0.5966669042604006,0.5884404182434082,sports_drink,1.86,winter,low
17,seg_00,2024-01-07,6,prod_012,ctx_057,0.5300096624024208,0.5250033736228943,water_enhanced,3.83,winter,low
18,seg_00,2024-01-07,6,prod_036,ctx_071,0.5746531741625962,0.5694896578788757,sports_drink,2.66,winter,low
19,seg_01,2024-01-07,6,prod_025,ctx_012,0.5837429702062085,0.5755620002746582,tea,2.29,winter,low
20,seg_04,2024-01-07,6,prod_032,ctx_061,0.6290026575836939,0.6247456073760986,sports_drink,4.47,winter,low
21,seg_02,2024-01-07,6,prod_017,ctx_013,0.5773739693761312,0.5690322518348694,energy_drink,2.64,winter,low
22,seg_02,2024-01-07,6,prod_039,ctx_052,0.7163133784799876,0.7074823379516602,water_enhanced,3.94,winter,low
23,seg_01,2024-01-07,6,prod_004,ctx_059,0.5146178317185908,0.5066803097724915,water_enhanced,1.55,winter,low
24,seg_00,2024-01-07,6,prod_008,ctx_048,0.7581110212239246,0.7523013949394226,tea,4.86,winter,low
25,seg_01,2024-01-07,6,prod_037,ctx_063,0.6464539340954055,0.6380521059036255,tea,4.48,winter,low
26,seg_00,2024-01-07,6,prod_025,ctx_010,0.579601873789121,0.5744209289550781,tea,2.29,winter,low
27,seg_04,2024-01-07,6,prod_013,ctx_096,0.5725760092658161,0.5685176849365234,sports_drink,4.03,winter,low
28,seg_00,2024-01-07,6,prod_045,ctx_012,0.5904073890023064,0.5851883888244629,coffee_drink,3.31,winter,low
29,seg_04,2024-01-07,6,prod_017,ctx_090,0.8688665764979886,0.863764762878418,energy_drink,2.64,winter,low
30,seg_00,2024-01-07,6,prod_012,ctx_065,0.5963745040113414,0.5911344885826111,water_enhanced,3.83,winter,low
31,seg_02,2024-01-07,6,prod_025,ctx_013,0.6813870424589711,0.6726790070533752,tea,2.29,winter,low
32,seg_02,2024-01-07,6,prod_041,ctx_025,0.597136407802239,0.5887250900268555,sports_drink,4.29,winter,low
33,seg_01,2024-01-07,6,prod_045,ctx_048,0.5892364676304488,0.5810361504554749,coffee_drink,3.31,winter,low
34,seg_00,2024-01-07,6,prod_025,ctx_010,0.7235112169527685,0.7178234457969666,tea,2.29,winter,low
35,seg_02,2024-01-07,6,prod_039,ctx_016,0.4913415564147935,0.4833028316497803,water_enhanced,3.94,winter,low
36,seg_02,2024-01-07,6,prod_012,ctx_001,0.5165466492559125,0.5084191560745239,water_enhanced,3.83,winter,low
37,seg_03,2024-01-07,6,prod_004,ctx_076,0.49079569692864233,0.4842396974563598,water_enhanced,1.55,winter,low
38,seg_04,2024-01-07,6,prod_006,ctx_001,0.5138771569578401,0.5100255608558655,water_enhanced,4.14,winter,low
39,seg_00,2024-01-07,6,prod_032,ctx_099,0.5403871392932026,0.5353443026542664,sports_drink,4.47,winter,low
40,seg_03,2024-01-07,6,prod_030,ctx_059,0.60547557353243,0.5985156893730164,sports_drink,1.86,winter,low
41,seg_02,2024-01-07,6,prod_045,ctx_069,0.5301993131706192,0.5220237374305725,coffee_drink,3.31,winter,low
42,seg_01,2024-01-07,6,prod_048,ctx_004,0.831730824396339,0.8226764798164368,energy_drink,4.06,winter,low
43,seg_04,2024-01-07,6,prod_013,ctx_074,0.5953770053693662,0.5912383794784546,sports_drink,4.03,winter,low
44,seg_01,2024-01-07,6,prod_045,ctx_038,0.5811368173684329,0.5729650259017944,coffee_drink,3.31,winter,low
45,seg_02,2024-01-07,6,prod_048,ctx_061,0.6471335688036224,0.6385461688041687,energy_drink,4.06,winter,low
46,seg_03,2024-01-07,6,prod_017,ctx_090,0.5350151779918476,0.5283034443855286,energy_drink,2.64,winter,low
47,seg_02,2024-01-07,6,prod_019,ctx_059,0.5418101218346876,0.5335936546325684,energy_drink,2.44,winter,low
48,seg_00,2024-01-07,6,prod_003,ctx_053,0.5369807773054668,0.5319499373435974,water_enhanced,2.2,winter,low
49,seg_03,2024-01-07,6,prod_030,ctx_016,0.522146094572318,0.5154796838760376,sports_drink,1.86,winter,low
0,seg_01,2024-01-08,7,prod_032,ctx_087,0.6245606950601612,0.6162359714508057,sports_drink,4.345263509670842,winter,low
1,seg_04,2024-01-08,7,prod_030,ctx_061,0.6045554246566124,0.6003844738006592,sports_drink,1.8248998090247757,winter,low
2,seg_04,2024-01-08,7,prod_048,ctx_069,0.7478178054816467,0.743142306804657,energy_drink,3.966998106769277,winter,low
3,seg_00,2024-01-08,7,prod_025,ctx_001,0.6364981320663602,0.6311168074607849,tea,2.3147754498104662,winter,low
4,seg_00,2024-01-08,7,prod_025,ctx_027,0.6310731231663167,0.6257109045982361,tea,2.3147754498104662,winter,low
5,seg_02,2024-01-08,7,prod_048,ctx_099,0.5736591996759426,0.5653305649757385,energy_drink,3.966998106769277,winter,low
6,seg_00,2024-01-08,7,prod_033,ctx_048,0.6240892077880058,0.618751585483551,energy_drink,5.041821438072571,winter,low
7,seg_00,2024-01-08,7,prod_003,ctx_002,0.5177163611085837,0.5127533674240112,water_enhanced,2.168830126177715,winter,low
8,seg_00,2024-01-08,7,prod_039,ctx_001,0.5487179757089481,0.5436457991600037,water_enhanced,3.894881318085129,winter,low
9,seg_04,2024-01-08,7,prod_030,ctx_066,0.6908940919794238,0.6864190697669983,sports_drink,1.8248998090247757,winter,low
10,seg_01,2024-01-08,7,prod_013,ctx_057,0.6055169973386371,0.5972593426704407,sports_drink,4.074467852259146,winter,low
11,seg_01,2024-01-08,7,prod_030,ctx_090,0.6337770970660667,0.6254199147224426,sports_drink,1.8248998090247757,winter,low
12,seg_03,2024-01-08,7,prod_039,ctx_027,0.697563987045996,0.6902797818183899,water_enhanced,3.894881318085129,winter,low
13,seg_03,2024-01-08,7,prod_048,ctx_005,0.6837556837077435,0.6765201091766357,energy_drink,3.966998106769277,winter,low
14,seg_03,2024-01-08,7,prod_003,ctx_035,0.7575243441359019,0.7500289678573608,water_enhanced,2.168830126177715,winter,low
15,seg_01,2024-01-08,7,prod_032,ctx_087,0.6189279476059383,0.6106230616569519,sports_drink,4.345263509670842,winter,low
16,seg_01,2024-01-08,7,prod_017,ctx_027,0.7836182043935087,0.774733304977417,energy_drink,2.667474544311857,winter,low
17,seg_00,2024-01-08,7,prod_017,ctx_001,0.641010299597175,0.6356130838394165,energy_drink,2.667474544311857,winter,low
18,seg_00,2024-01-08,7,prod_034,ctx_066,0.5313343919617096,0.5263234376907349,coffee_drink,3.848620949567445,winter,low
19,seg_01,2024-01-08,7,prod_037,ctx_094,0.5643981622394385,0.5562853217124939,tea,4.58873345552485,winter,low
20,seg_04,2024-01-08,7,prod_039,ctx_065,0.5796458194220715,0.575562596321106,water_enhanced,3.894881318085129,winter,low
21,seg_02,2024-01-08,7,prod_012,ctx_069,0.5453333629283451,0.5371044874191284,water_enhanced,3.85379316552926,winter,low
22,seg_02,2024-01-08,7,prod_045,ctx_090,0.7953034365100534,0.7861942052841187,coffee_drink,3.211054161482858,winter,low
23,seg_01,2024-01-08,7,prod_017,ctx_061,0.7190757556812718,0.710418164730072,energy_drink,2.667474544311857,winter,low
24,seg_00,2024-01-08,7,prod_034,ctx_099,0.589079190155329,0.5838648676872253,coffee_drink,3.848620949567445,winter,low
25,seg_01,2024-01-08,7,prod_004,ctx_069,0.5536619131494146,0.545586884021759,water_enhanced,1.5393477188293476,winter,low
26,seg_00,2024-01-08,7,prod_048,ctx_096,0.5509192387473456,0.5458393096923828,energy_drink,3.966998106769277,winter,low
27,seg_04,2024-01-08,7,prod_003,ctx_052,0.5535699353711214,0.5495785474777222,water_enhanced,2.168830126177715,winter,low
28,seg_00,2024-01-08,7,prod_013,ctx_005,0.6074540929519238,0.6021750569343567,sports_drink,4.074467852259146,winter,low
29,seg_04,2024-01-08,7,prod_039,ctx_071,0.4948379154765365,0.4910533726215362,water_enhanced,3.894881318085129,winter,low
30,seg_00,2024-01-08,7,prod_036,ctx_083,0.6074096501803271,0.6021307706832886,sports_drink,2.6795120773428827,winter,low
31,seg_02,2024-01-08,7,prod_026,ctx_090,0.5631384651297449,0.5548468828201294,water_enhanced,2.6009300072242048,winter,low
32,seg_02,2024-01-08,7,prod_017,ctx_010,0.6293555031200715,0.6208307147026062,energy_drink,2.667474544311857,winter,low
33,seg_01,2024-01-08,7,prod_045,ctx_065,0.6017478555262259,0.593503475189209,coffee_drink,3.211054161482858,winter,low
34,seg_00,2024-01-08,7,prod_019,ctx_071,0.5612465904125581,0.5561302900314331,energy_drink,2.4110353704390515,winter,low
35,seg_02,2024-01-08,7,prod_019,ctx_038,0.617601616246502,0.6091182231903076,energy_drink,2.4110353704390515,winter,low
36,seg_02,2024-01-08,7,prod_008,ctx_010,0.5874767145711612,0.5790994167327881,tea,4.731054395960413,winter,low
37,seg_03,2024-01-08,7,prod_017,ctx_066,0.5409520862718701,0.5342194437980652,energy_drink,2.667474544311857,winter,low
38,seg_04,2024-01-08,7,prod_037,ctx_045,0.5830215559736599,0.5789264440536499,tea,4.58873345552485,winter,low
39,seg_00,2024-01-08,7,prod_017,ctx_065,0.5737025295206231,0.5685423612594604,energy_drink,2.667474544311857,winter,low
40,seg_03,2024-01-08,7,prod_001,ctx_025,0.5277146602043024,0.5210286378860474,juice,4.797990820307973,winter,low
41,seg_02,2024-01-08,7,prod_013,ctx_066,0.542500211008188,0.534281313419342,sports_drink,4.074467852259146,winter,low
42,seg_01,2024-01-08,7,prod_019,ctx_052,0.6426109203813498,0.6342226266860962,energy_drink,2.4110353704390515,winter,low
43,seg_04,2024-01-08,7,prod_019,ctx_013,0.5693870160963608,0.5653399229049683,energy_drink,2.4110353704390515,winter,low
44,seg_01,2024-01-08,7,prod_037,ctx_076,0.4904943790373407,0.4826418161392212,tea,4.58873345552485,winter,low
45,seg_02,2024-01-08,7,prod_004,ctx_013,0.5705284666135333,0.5622108578681946,water_enhanced,1.5393477188293476,winter,low
46,seg_03,2024-01-08,7,prod_003,ctx_096,0.5287284698083293,0.5220388770103455,water_enhanced,2.168830126177715,winter,low
47,seg_02,2024-01-08,7,prod_017,ctx_004,0.5252318315383321,0.5170737504959106,energy_drink,2.667474544311857,winter,low
48,seg_00,2024-01-08,7,prod_037,ctx_057,0.5661776445241152,0.5610439777374268,tea,4.58873345552485,winter,low
49,seg_03,2024-01-08,7,prod_025,ctx_052,0.5768540099170343,0.5699949264526367,tea,2.3147754498104662,winter,low
0,seg_01,2024-01-09,8,prod_037,ctx_074,0.7028360798263816,0.6942356824874878,tea,4.58873345552485,winter,low
1,seg_04,2024-01-09,8,prod_017,ctx_061,0.6682602796532797,0.6638649702072144,energy_drink,2.667474544311857,winter,low
2,seg_04,2024-01-09,8,prod_037,ctx_094,0.6638251542352731,0.6594454646110535,tea,4.58873345552485,winter,low
3,seg_00,2024-01-09,8,prod_004,ctx_004,0.5475653347820733,0.5424972176551819,water_enhanced,1.5393477188293476,winter,low
4,seg_00,2024-01-09,8,prod_045,ctx_099,0.6102507575360459,0.6049618721008301,coffee_drink,3.211054161482858,winter,low
5,seg_02,2024-01-09,8,prod_030,ctx_074,0.6126247436113338,0.604158878326416,sports_drink,1.8248998090247757,winter,low
6,seg_00,2024-01-09,8,prod_019,ctx_025,0.5643179268771269,0.5591908097267151,energy_drink,2.4110353704390515,winter,low
7,seg_00,2024-01-09,8,prod_048,ctx_002,0.4738434499224055,0.4690349698066711,energy_drink,3.966998106769277,winter,low
8,seg_00,2024-01-09,8,prod_039,ctx_016,0.4479551765755106,0.4432378709316253,water_enhanced,3.894881318085129,winter,low
9,seg_04,2024-01-09,8,prod_025,ctx_048,0.5719901183535826,0.5679338574409485,tea,2.3147754498104662,winter,low
10,seg_01,2024-01-09,8,prod_037,ctx_017,0.5646334158339066,0.5565197467803955,tea,4.58873345552485,winter,low
11,seg_01,2024-01-09,8,prod_017,ctx_012,0.5796379654563608,0.5714714527130127,energy_drink,2.667474544311857,winter,low
12,seg_03,2024-01-09,8,prod_026,ctx_099,0.5381906529023786,0.5314677357673645,water_enhanced,2.6009300072242048,winter,low
13,seg_03,2024-01-09,8,prod_037,ctx_053,0.7557271334826128,0.7482380867004395,tea,4.58873345552485,winter,low
14,seg_03,2024-01-09,8,prod_025,ctx_076,0.4824488300111634,0.4759222269058227,tea,2.3147754498104662,winter,low
15,seg_01,2024-01-09,8,prod_045,ctx_094,0.6588848105906858,0.6504392027854919,coffee_drink,3.211054161482858,winter,low
16,seg_01,2024-01-09,8,prod_039,ctx_001,0.5351801204028288,0.5271701812744141,water_enhanced,3.894881318085129,winter,low
17,seg_00,2024-01-09,8,prod_032,ctx_076,0.5889710440839335,0.5837571024894714,sports_drink,4.345263509670842,winter,low
18,seg_00,2024-01-09,8,prod_016,ctx_063,0.5872858674968633,0.5820778608322144,coffee_drink,4.2963348889260295,winter,low
19,seg_01,2024-01-09,8,prod_017,ctx_087,0.7478407563979982,0.739081859588623,energy_drink,2.667474544311857,winter,low
20,seg_04,2024-01-09,8,prod_030,ctx_002,0.5492136465250724,0.5452376008033752,sports_drink,1.8248998090247757,winter,low
21,seg_02,2024-01-09,8,prod_017,ctx_059,0.5572867936593122,0.5490158200263977,energy_drink,2.667474544311857,winter,low
22,seg_02,2024-01-09,8,prod_025,ctx_099,0.5489777300145776,0.5407360196113586,tea,2.3147754498104662,winter,low
23,seg_01,2024-01-09,8,prod_030,ctx_062,0.5865043437603951,0.5783136487007141,sports_drink,1.8248998090247757,winter,low
24,seg_00,2024-01-09,8,prod_030,ctx_032,0.536393271379999,0.5313645005226135,sports_drink,1.8248998090247757,winter,low
25,seg_01,2024-01-09,8,prod_026,ctx_061,0.625504580572672,0.6171765327453613,water_enhanced,2.6009300072242048,winter,low
26,seg_00,2024-01-09,8,prod_003,ctx_016,0.6811417036418407,0.6756031513214111,water_enhanced,2.168830126177715,winter,low
27,seg_04,2024-01-09,8,prod_048,ctx_001,0.5546666489878443,0.550671398639679,energy_drink,3.966998106769277,winter,low
28,seg_00,2024-01-09,8,prod_000,ctx_002,0.6281824887380784,0.6228304505348206,water_enhanced,1.8226854280684244,winter,low
29,seg_04,2024-01-09,8,prod_025,ctx_005,0.8298640068888176,0.8248995542526245,tea,2.3147754498104662,winter,low
30,seg_00,2024-01-09,8,prod_019,ctx_063,0.577489316848002,0.5723158121109009,energy_drink,2.4110353704390515,winter,low
31,seg_02,2024-01-09,8,prod_045,ctx_001,0.48234590279189954,0.4743388593196869,coffee_drink,3.211054161482858,winter,low
32,seg_02,2024-01-09,8,prod_025,ctx_014,0.5825124629653428,0.5741526484489441,tea,2.3147754498104662,winter,low
33,seg_01,2024-01-09,8,prod_019,ctx_062,0.7126308958313987,0.7039960026741028,energy_drink,2.4110353704390515,winter,low
34,seg_00,2024-01-09,8,prod_017,ctx_012,0.7205411477995229,0.7148638367652893,energy_drink,2.667474544311857,winter,low
35,seg_02,2024-01-09,8,prod_008,ctx_005,0.6801314593922337,0.671427845954895,tea,4.731054395960413,winter,low
36,seg_02,2024-01-09,8,prod_004,ctx_059,0.5554484300762,0.5471839308738708,water_enhanced,1.5393477188293476,winter,low
37,seg_03,2024-01-09,8,prod_025,ctx_085,0.6014544896554627,0.5945087671279907,tea,2.3147754498104662,winter,low
38,seg_04,2024-01-09,8,prod_026,ctx_069,0.7523193857034808,0.7476280331611633,water_enhanced,2.6009300072242048,winter,low
39,seg_00,2024-01-09,8,prod_026,ctx_094,0.5513484135605436,0.5462669730186462,water_enhanced,2.6009300072242048,winter,low
40,seg_03,2024-01-09,8,prod_046,ctx_001,0.536836075505907,0.530117928981781,tea,2.1833566865520675,winter,low
41,seg_02,2024-01-09,8,prod_048,ctx_062,0.5798567830550476,0.5715063214302063,energy_drink,3.966998106769277,winter,low
42,seg_01,2024-01-09,8,prod_003,ctx_016,0.4791586908685064,0.4713460505008697,water_enhanced,2.168830126177715,winter,low
43,seg_04,2024-01-09,8,prod_013,ctx_094,0.5357948604528193,0.5318660736083984,sports_drink,4.074467852259146,winter,low
44,seg_01,2024-01-09,8,prod_045,ctx_065,0.598710613785493,0.590476930141449,coffee_drink,3.211054161482858,winter,low
45,seg_02,2024-01-09,8,prod_008,ctx_094,0.5679123844351317,0.5596039891242981,tea,4.731054395960413,winter,low
46,seg_03,2024-01-09,8,prod_036,ctx_096,0.7525496248517127,0.7450717687606812,sports_drink,2.6795120773428827,winter,low
47,seg_02,2024-01-09,8,prod_004,ctx_045,0.6512672848998582,0.6426653265953064,water_enhanced,1.5393477188293476,winter,low
48,seg_00,2024-01-09,8,prod_013,ctx_074,0.7442629407078635,0.7385020852088928,sports_drink,4.074467852259146,winter,low
49,seg_03,2024-01-09,8,prod_045,ctx_027,0.7536025536651937,0.7461209893226624,coffee_drink,3.211054161482858,winter,low
0,seg_01,2024-01-10,9,prod_017,ctx_099,0.5546276312482414,0.5465492010116577,energy_drink,2.667474544311857,winter,low
1,seg_04,2024-01-10,9,prod_032,ctx_096,0.6487338126052996,0.6444072723388672,sports_drink,4.345263509670842,winter,low
2,seg_04,2024-01-10,9,prod_045,ctx_013,0.6593976851763034,0.6550335884094238,coffee_drink,3.211054161482858,winter,low
3,seg_00,2024-01-10,9,prod_008,ctx_069,0.5197824415577369,0.514812171459198,tea,4.731054395960413,winter,low
