date,week,brand,region,latent_preference,preference_drift,market_share_target,switching_rate,price_elasticity
2022-09-12,36,KFC,South,0.7431434825810056,0.054094285054672585,0.08985526769638223,0.059614022899604026,-0.6989680413269632
2022-09-12,36,KFC,Midwest,0.5287055016158019,0.08104671747082781,0.06211878057985756,0.18162748643710216,-1.6495864519456447
2022-09-12,36,KFC,West,0.5179642229496413,0.008629758538632168,0.06522890237178519,0.37457060797482544,-0.8324421431817632
2022-09-12,36,KFC,Southwest,0.6213181528471817,0.02271976423247732,0.2062792732454961,0.19135202294227086,-1.0871426102390387
2022-09-12,36,Dominos,Northeast,0.3083633560371699,0.05337730482929399,0.05859345042386398,0.21214506472215292,-0.5436429328251958
2022-09-12,36,Dominos,South,0.3380337964788537,-0.04709027019655539,0.16903420222022753,0.2939671196096951,-1.4395915106989112
2022-09-12,36,Dominos,Midwest,0.4782757068496628,-0.07411594758392526,0.10019145266430377,0.27749119186196053,-0.977809081224243
2022-09-12,36,Dominos,West,0.1433828124758041,0.03757072404028204,0.09196263428197264,0.08585787626857316,-1.9046964163641222
2022-09-12,36,Dominos,Southwest,0.17490233415726236,-0.00799926380908422,0.013614314134967706,0.23368255004054264,-1.4056289797753911
2022-09-12,36,PizzaHut,Northeast,0.296970386262583,0.026458333190324604,0.1344967708176812,0.33192020930403915,-0.5542735082177292
2022-09-12,36,PizzaHut,South,0.49145977828993503,0.06706171148926476,0.17165385327232988,0.4309775708003919,-1.1915286883248193
2022-09-12,36,PizzaHut,Midwest,0.8875562614541265,0.11689665922943412,0.05667293070097135,0.5405277045945869,-1.5681807449977332
2022-09-12,36,PizzaHut,West,0.3068464119032611,0.04454981665251116,0.14116557278651456,0.36248858833460823,-1.8195935553070897
2022-09-12,36,PizzaHut,Southwest,0.08815282378981093,0.05450432402949315,0.2076269648452098,0.03054343973064911,-0.9447074897277044
2022-09-19,37,McDonalds,Northeast,0.9469087720198721,0.1862127121955402,0.027713269265470058,0.5703076004290429,-1.4167227552888253
2022-09-19,37,McDonalds,South,0.5643075859094628,-0.08074963109213269,0.28741291316892137,0.36290162650219815,-1.9288765457898727
2022-09-19,37,McDonalds,Midwest,0.7589572102980136,-0.004710921059419683,0.044879181552355416,0.27197951974525986,-0.7982427450570128
2022-09-19,37,McDonalds,West,0.4652771138401012,0.0061060502109756744,0.2724710438053291,0.32062222572817095,-1.093428921375788
2022-09-19,37,McDonalds,Southwest,0.99,0.062106846127854484,0.09761475647586786,0.06848935279224204,-1.7021857116976975
2022-09-19,37,BurgerKing,Northeast,0.203363148745492,0.047607549780065025,0.24450012132992213,0.1451965604342744,-1.2577573150678698
2022-09-19,37,BurgerKing,South,0.7218384582524544,0.04952796492033723,0.07960538031602005,0.48906939996118465,-0.8865346316994134
2022-09-19,37,BurgerKing,Midwest,0.26725904256780253,-0.015206623485291391,0.3165741719930878,0.5707999278834135,-0.8443823193970343
2022-09-19,37,BurgerKing,West,0.3841752546212259,0.03735119231950986,0.10053500308910315,0.1221118822977808,-1.250572382001857
2022-09-19,37,BurgerKing,Southwest,0.6516229001229755,0.01715104448460361,0.018483657576278914,0.31990659288970436,-1.5421782048067114
2022-09-19,37,Wendys,Northeast,0.7807523419771083,-0.014156172573837587,0.1328241465142246,0.2864796801727,-0.5393861269422597
2022-09-19,37,Wendys,South,0.10728329974943367,-0.03675081636019803,0.06877335669035799,0.4254476061773757,-1.0049560835652607
2022-09-19,37,Wendys,Midwest,0.5331979108162291,-0.011555172877659467,0.08722314572501384,0.211067729489257,-1.3876437209805519
2022-09-19,37,Wendys,West,0.47810792604126545,-0.0073716199390311665,0.04165760766371676,0.41158605271605975,-1.5793051636930213
2022-09-19,37,Wendys,Southwest,0.1625117344384373,-0.0340902764304494,0.19598595047373857,0.4491558671991043,-0.9033455254946567
2022-09-19,37,TacoBell,Northeast,0.6030953169248175,0.042747526696813566,0.07730275216667797,0.26793124519078654,-1.6367248316093486
2022-09-19,37,TacoBell,South,0.1277226489599324,-0.0630329721787751,0.003979491119964669,0.41766802910529877,-1.7424350165394678
2022-09-19,37,TacoBell,Midwest,0.27095525753367755,-0.16944108463507426,0.11549220000432603,0.150108946801192,-1.2052491665568945
2022-09-19,37,TacoBell,West,0.28437310105570396,-0.02215381506416961,0.0446903396082485,0.47182917581289624,-1.5650189110337873
2022-09-19,37,TacoBell,Southwest,0.39338952038279995,0.0302883479958279,0.10354646560386732,0.08879666648103435,-1.0566422826145774
2022-09-19,37,Subway,Northeast,0.5215064086400929,-0.011279447352604801,0.22149824057158357,0.4678561070838936,-1.8230919876886498
2022-09-19,37,Subway,South,0.8634395788259881,0.055998631745498295,0.12968553551579612,0.4688915625596436,-1.0175883431490176
2022-09-19,37,Subway,Midwest,0.4418657820036119,0.06744905926222398,0.21684813678008416,0.34844406917218707,-1.5750552080034468
2022-09-19,37,Subway,West,0.736562991728476,0.04584398103955491,0.24228889639333023,0.264080582240048,-1.999635598348231
2022-09-19,37,Subway,Southwest,0.5292075737858306,0.02302166357108601,0.15684861764457372,0.1839016666596838,-1.8095959134887354
2022-09-19,37,KFC,Northeast,0.6248684175677528,0.10669701686269747,0.10307124891057669,0.41065611985185674,-0.5995769332473588
2022-09-19,37,KFC,South,0.7382841416708191,0.052265320643624186,0.08985526769638223,0.059614022899604026,-0.6989680413269632
2022-09-19,37,KFC,Midwest,0.5394238893081456,0.09479548166230967,0.06211878057985756,0.18162748643710216,-1.6495864519456447
2022-09-19,37,KFC,West,0.5084742046592579,0.0021701167473868145,0.06522890237178519,0.37457060797482544,-0.8324421431817632
2022-09-19,37,KFC,Southwest,0.6102958562815411,0.014727844165974783,0.2062792732454961,0.19135202294227086,-1.0871426102390387
2022-09-19,37,Dominos,Northeast,0.2906132123331813,0.048549869607473664,0.05859345042386398,0.21214506472215292,-0.5436429328251958
2022-09-19,37,Dominos,South,0.3155778019140983,-0.056623556279142506,0.16903420222022753,0.2939671196096951,-1.4395915106989112
2022-09-19,37,Dominos,Midwest,0.4665797015274425,-0.0728892444239773,0.10019145266430377,0.27749119186196053,-0.977809081224243
2022-09-19,37,Dominos,West,0.14670688857833145,0.053817508624977646,0.09196263428197264,0.08585787626857316,-1.9046964163641222
2022-09-19,37,Dominos,Southwest,0.1652104184062544,-0.004768471077923928,0.013614314134967706,0.23368255004054264,-1.4056289797753911
2022-09-19,37,PizzaHut,Northeast,0.2885814010774129,0.023934798169061727,0.1344967708176812,0.33192020930403915,-0.5542735082177292
2022-09-19,37,PizzaHut,South,0.48267621543687234,0.06414359880010932,0.17165385327232988,0.4309775708003919,-1.1915286883248193
2022-09-19,37,PizzaHut,Midwest,0.8660589032032525,0.10126475114246755,0.05667293070097135,0.5405277045945869,-1.5681807449977332
2022-09-19,37,PizzaHut,West,0.30981205951082547,0.05338091442398275,0.14116557278651456,0.36248858833460823,-1.8195935553070897
2022-09-19,37,PizzaHut,Southwest,0.08150900165577565,0.05372595205936513,0.2076269648452098,0.03054343973064911,-0.9447074897277044
2022-09-26,38,McDonalds,Northeast,0.9440397633000602,0.18440791305963394,0.027713269265470058,0.5703076004290429,-1.4167227552888253
2022-09-26,38,McDonalds,South,0.5951744520040058,-0.04881855541368409,0.28741291316892137,0.36290162650219815,-1.9288765457898727
2022-09-26,38,McDonalds,Midwest,0.7608805297977649,-0.0017233919757628203,0.044879181552355416,0.27197951974525986,-0.7982427450570128
2022-09-26,38,McDonalds,West,0.4566949937552437,-0.001411860289976169,0.2724710438053291,0.32062222572817095,-1.093428921375788
2022-09-26,38,McDonalds,Southwest,0.99,0.05784327016579905,0.09761475647586786,0.06848935279224204,-1.7021857116976975
2022-09-26,38,BurgerKing,Northeast,0.20489632403579772,0.059092006872032574,0.24450012132992213,0.1451965604342744,-1.2577573150678698
2022-09-26,38,BurgerKing,South,0.7130198805561703,0.05066066902571487,0.07960538031602005,0.48906939996118465,-0.8865346316994134
2022-09-26,38,BurgerKing,Midwest,0.24292498098296705,-0.029589403268465056,0.3165741719930878,0.5707999278834135,-0.8443823193970343
2022-09-26,38,BurgerKing,West,0.38341626216531616,0.0465434816652619,0.10053500308910315,0.1221118822977808,-1.250572382001857
2022-09-26,38,BurgerKing,Southwest,0.6349901774659238,0.010469603629213672,0.018483657576278914,0.31990659288970436,-1.5421782048067114
2022-09-26,38,Wendys,Northeast,0.8019495726085147,0.004576805188337869,0.1328241465142246,0.2864796801727,-0.5393861269422597
2022-09-26,38,Wendys,South,0.12054803327581096,-0.025950335703051546,0.06877335669035799,0.4254476061773757,-1.0049560835652607
2022-09-26,38,Wendys,Midwest,0.5311889447288726,-0.016028391834246977,0.08722314572501384,0.211067729489257,-1.3876437209805519
2022-09-26,38,Wendys,West,0.49338234252784735,0.0054385436783199615,0.04165760766371676,0.41158605271605975,-1.5793051636930213
2022-09-26,38,Wendys,Southwest,0.16565454241294217,-0.03341172132517537,0.19598595047373857,0.4491558671991043,-0.9033455254946567
2022-09-26,38,TacoBell,Northeast,0.6261521272947335,0.05127526344803576,0.07730275216667797,0.26793124519078654,-1.6367248316093486
2022-09-26,38,TacoBell,South,0.14709905075157087,-0.05818564400583035,0.003979491119964669,0.41766802910529877,-1.7424350165394678
2022-09-26,38,TacoBell,Midwest,0.2770207646024625,-0.177904651184983,0.11549220000432603,0.150108946801192,-1.2052491665568945
2022-09-26,38,TacoBell,West,0.2924666763512231,-0.02858931338734423,0.0446903396082485,0.47182917581289624,-1.5650189110337873
2022-09-26,38,TacoBell,Southwest,0.41821820217730526,0.04058795617163951,0.10354646560386732,0.08879666648103435,-1.0566422826145774
2022-09-26,38,Subway,Northeast,0.5262307631724702,-0.01462720067367021,0.22149824057158357,0.4678561070838936,-1.8230919876886498
2022-09-26,38,Subway,South,0.8674752020470108,0.051962147113078325,0.12968553551579612,0.4688915625596436,-1.0175883431490176
2022-09-26,38,Subway,Midwest,0.44038666406356103,0.05789783346873045,0.21684813678008416,0.34844406917218707,-1.5750552080034468
2022-09-26,38,Subway,West,0.7488710902378531,0.050079971695489514,0.24228889639333023,0.264080582240048,-1.999635598348231
2022-09-26,38,Subway,Southwest,0.5579049308317048,0.04364691276351746,0.15684861764457372,0.1839016666596838,-1.8095959134887354
2022-09-26,38,KFC,Northeast,0.609868595820475,0.09602168772015475,0.10307124891057669,0.41065611985185674,-0.5995769332473588
2022-09-26,38,KFC,South,0.7342018436328116,0.05250751521035177,0.08985526769638223,0.059614022899604026,-0.6989680413269632
2022-09-26,38,KFC,Midwest,0.5492216022575648,0.10891768721646396,0.06211878057985756,0.18162748643710216,-1.6495864519456447
2022-09-26,38,KFC,West,0.5033532981420656,0.0013737028349296624,0.06522890237178519,0.37457060797482544,-0.8324421431817632
2022-09-26,38,KFC,Southwest,0.6104950816393033,0.019251562128472125,0.2062792732454961,0.19135202294227086,-1.0871426102390387
2022-09-26,38,Dominos,Northeast,0.26740078167434633,0.03792593432600487,0.05859345042386398,0.21214506472215292,-0.5436429328251958
2022-09-26,38,Dominos,South,0.30727237750880854,-0.05234048530706602,0.16903420222022753,0.2939671196096951,-1.4395915106989112
2022-09-26,38,Dominos,Midwest,0.4521197635000308,-0.0747606870740228,0.10019145266430377,0.27749119186196053,-0.977809081224243
2022-09-26,38,Dominos,West,0.14397569315776385,0.06367480858177628,0.09196263428197264,0.08585787626857316,-1.9046964163641222
2022-09-26,38,Dominos,Southwest,0.16449578354453567,0.007105389437723582,0.013614314134967706,0.23368255004054264,-1.4056289797753911
2022-09-26,38,PizzaHut,Northeast,0.310671249072085,0.049830434589247866,0.1344967708176812,0.33192020930403915,-0.5542735082177292
2022-09-26,38,PizzaHut,South,0.48466675874349413,0.06993993053224508,0.17165385327232988,0.4309775708003919,-1.1915286883248193
2022-09-26,38,PizzaHut,Midwest,0.8655110779435604,0.10452271430828922,0.05667293070097135,0.5405277045945869,-1.5681807449977332
2022-09-26,38,PizzaHut,West,0.3079501141010848,0.055324757439756116,0.14116557278651456,0.36248858833460823,-1.8195935553070897
2022-09-26,38,PizzaHut,Southwest,0.07417155030215478,0.05019428913125825,0.2076269648452098,0.03054343973064911,-0.9447074897277044
2022-10-03,39,McDonalds,Northeast,0.9442720765542483,0.18779275149425084,0.027713269265470058,0.5703076004290429,-1.4167227552888253
2022-10-03,39,McDonalds,South,0.5890679127221866,-0.05177256951507438,0.28741291316892137,0.36290162650219815,-1.9288765457898727
2022-10-03,39,McDonalds,Midwest,0.7594126143800322,-3.8782213066677375e-05,0.044879181552355416,0.27197951974525986,-0.7982427450570128
2022-10-03,39,McDonalds,West,0.46671844393089446,0.011764115066103429,0.2724710438053291,0.32062222572817095,-1.093428921375788
2022-10-03,39,McDonalds,Southwest,0.99,0.04777784451300264,0.09761475647586786,0.06848935279224204,-1.7021857116976975
2022-10-03,39,BurgerKing,Northeast,0.20773426153125163,0.07049079248332303,0.24450012132992213,0.1451965604342744,-1.2577573150678698
2022-10-03,39,BurgerKing,South,0.7176301831137324,0.06383181969911353,0.07960538031602005,0.48906939996118465,-0.8865346316994134
2022-10-03,39,BurgerKing,Midwest,0.23318344759721965,-0.030770088538375845,0.3165741719930878,0.5707999278834135,-0.8443823193970343
2022-10-03,39,BurgerKing,West,0.3536368650593936,0.02532493267517595,0.10053500308910315,0.1221118822977808,-1.250572382001857
2022-10-03,39,BurgerKing,Southwest,0.6203511094791428,0.004391383758269347,0.018483657576278914,0.31990659288970436,-1.5421782048067114
2022-10-03,39,Wendys,Northeast,0.8181081286032021,0.017546750653948964,0.1328241465142246,0.2864796801727,-0.5393861269422597
2022-10-03,39,Wendys,South,0.12350796318189855,-0.026179016326040368,0.06877335669035799,0.4254476061773757,-1.0049560835652607
2022-10-03,39,Wendys,Midwest,0.5243845329349999,-0.026021414157196082,0.08722314572501384,0.211067729489257,-1.3876437209805519
2022-10-03,39,Wendys,West,0.49152320384464154,0.0003907944660377872,0.04165760766371676,0.41158605271605975,-1.5793051636930213
2022-10-03,39,Wendys,Southwest,0.1772493532070641,-0.02500552106012984,0.19598595047373857,0.4491558671991043,-0.9033455254946567
2022-10-03,39,TacoBell,Northeast,0.6470256174603114,0.05674259913004956,0.07730275216667797,0.26793124519078654,-1.6367248316093486
2022-10-03,39,TacoBell,South,0.16011588424343812,-0.0605749649975273,0.003979491119964669,0.41766802910529877,-1.7424350165394678
2022-10-03,39,TacoBell,Midwest,0.2887586749678798,-0.18157289530312987,0.11549220000432603,0.150108946801192,-1.2052491665568945
2022-10-03,39,TacoBell,West,0.30395524934434903,-0.03250689487778245,0.0446903396082485,0.47182917581289624,-1.5650189110337873
2022-10-03,39,TacoBell,Southwest,0.42440025481588445,0.031363854326654485,0.10354646560386732,0.08879666648103435,-1.0566422826145774
2022-10-03,39,Subway,Northeast,0.548680605618955,0.0015265562210242077,0.22149824057158357,0.4678561070838936,-1.8230919876886498
2022-10-03,39,Subway,South,0.8705480829066878,0.04873894242096492,0.12968553551579612,0.4688915625596436,-1.0175883431490176
2022-10-03,39,Subway,Midwest,0.4588543348236064,0.07006941867698542,0.21684813678008416,0.34844406917218707,-1.5750552080034468
2022-10-03,39,Subway,West,0.7703803363088682,0.06529313221471403,0.24228889639333023,0.264080582240048,-1.999635598348231
2022-10-03,39,Subway,Southwest,0.5741841253649749,0.053630021744997064,0.15684861764457372,0.1839016666596838,-1.8095959134887354
2022-10-03,39,KFC,Northeast,0.5999965001751753,0.09170548459297427,0.10307124891057669,0.41065611985185674,-0.5995769332473588
2022-10-03,39,KFC,South,0.7326832520180584,0.056544816113717866,0.08985526769638223,0.059614022899604026,-0.6989680413269632
2022-10-03,39,KFC,Midwest,0.5434237536755364,0.1086757311525548,0.06211878057985756,0.18162748643710216,-1.6495864519456447
2022-10-03,39,KFC,West,0.4887603870166451,-0.0076633157723716185,0.06522890237178519,0.37457060797482544,-0.8324421431817632
2022-10-03,39,KFC,Southwest,0.6081827819384,0.022495154945688156,0.2062792732454961,0.19135202294227086,-1.0871426102390387
2022-10-03,39,Dominos,Northeast,0.2435386668378256,0.026135536414406843,0.05859345042386398,0.21214506472215292,-0.5436429328251958
2022-10-03,39,Dominos,South,0.3070774544685015,-0.040463691422450376,0.16903420222022753,0.2939671196096951,-1.4395915106989112
2022-10-03,39,Dominos,Midwest,0.4354018736021242,-0.07940686004700673,0.10019145266430377,0.27749119186196053,-0.977809081224243
2022-10-03,39,Dominos,West,0.13391557279156951,0.06568640514050467,0.09196263428197264,0.08585787626857316,-1.9046964163641222
2022-10-03,39,Dominos,Southwest,0.1552569453350744,0.009938268153185003,0.013614314134967706,0.23368255004054264,-1.4056289797753911
2022-10-03,39,PizzaHut,Northeast,0.30639126630420455,0.047241384852207094,0.1344967708176812,0.33192020930403915,-0.5542735082177292
2022-10-03,39,PizzaHut,South,0.4888427637274071,0.07580686854699782,0.17165385327232988,0.4309775708003919,-1.1915286883248193
2022-10-03,39,PizzaHut,Midwest,0.8590711083464954,0.09977367774206397,0.05667293070097135,0.5405277045945869,-1.5681807449977332
2022-10-03,39,PizzaHut,West,0.3149721540448175,0.06403773041432856,0.14116557278651456,0.36248858833460823,-1.8195935553070897
2022-10-03,39,PizzaHut,Southwest,0.059020820468847573,0.036734492328790766,0.2076269648452098,0.03054343973064911,-0.9447074897277044
2022-10-10,40,McDonalds,Northeast,0.9403407512428449,0.18905654728971497,0.027713269265470058,0.5703076004290429,-1.4167227552888253
2022-10-10,40,McDonalds,South,0.6032620816059018,-0.032383279524491534,0.28741291316892137,0.36290162650219815,-1.9288765457898727
2022-10-10,40,McDonalds,Midwest,0.7442141800271088,-0.010042095459122425,0.044879181552355416,0.27197951974525986,-0.7982427450570128
2022-10-10,40,McDonalds,West,0.45474587311877834,0.004986665360854913,0.2724710438053291,0.32062222572817095,-1.093428921375788
2022-10-10,40,McDonalds,Southwest,0.99,0.05291692300959179,0.09761475647586786,0.06848935279224204,-1.7021857116976975
2022-10-10,40,BurgerKing,Northeast,0.20248381909200633,0.072286610302719,0.24450012132992213,0.1451965604342744,-1.2577573150678698
2022-10-10,40,BurgerKing,South,0.7140902238478266,0.06733812069184912,0.07960538031602005,0.48906939996118465,-0.8865346316994134
2022-10-10,40,BurgerKing,Midwest,0.23102905864005505,-0.02587821723689921,0.3165741719930878,0.5707999278834135,-0.8443823193970343
2022-10-10,40,BurgerKing,West,0.35293781948637004,0.03167214736079365,0.10053500308910315,0.1221118822977808,-1.250572382001857
2022-10-10,40,BurgerKing,Southwest,0.6244018476400638,0.01548838217783158,0.018483657576278914,0.31990659288970436,-1.5421782048067114
2022-10-10,40,Wendys,Northeast,0.8260730403615683,0.02164493722323409,0.1328241465142246,0.2864796801727,-0.5393861269422597
2022-10-10,40,Wendys,South,0.12496211182479414,-0.02859159287222579,0.06877335669035799,0.4254476061773757,-1.0049560835652607
2022-10-10,40,Wendys,Midwest,0.5349769951361081,-0.01929567714516877,0.08722314572501384,0.211067729489257,-1.3876437209805519
2022-10-10,40,Wendys,West,0.5143887483826747,0.019389613814989937,0.04165760766371676,0.41158605271605975,-1.5793051636930213
2022-10-10,40,Wendys,Southwest,0.17978974093231936,-0.026331858523955576,0.19598595047373857,0.4491558671991043,-0.9033455254946567
2022-10-10,40,TacoBell,Northeast,0.6533401311580014,0.04699730608334314,0.07730275216667797,0.26793124519078654,-1.6367248316093486
2022-10-10,40,TacoBell,South,0.18724649768070412,-0.04950415830465757,0.003979491119964669,0.41766802910529877,-1.7424350165394678
2022-10-10,40,TacoBell,Midwest,0.3036146700727402,-0.18277670694266585,0.11549220000432603,0.150108946801192,-1.2052491665568945
2022-10-10,40,TacoBell,West,0.29828836062860503,-0.05423359033792281,0.0446903396082485,0.47182917581289624,-1.5650189110337873
2022-10-10,40,TacoBell,Southwest,0.44893427833178495,0.0398380710981587,0.10354646560386732,0.08879666648103435,-1.0566422826145774
2022-10-10,40,Subway,Northeast,0.5477560776820223,-0.00382672563851502,0.22149824057158357,0.4678561070838936,-1.8230919876886498
2022-10-10,40,Subway,South,0.8740715040062526,0.047833609597923314,0.12968553551579612,0.4688915625596436,-1.0175883431490176
2022-10-10,40,Subway,Midwest,0.466602892051903,0.07338922198267557,0.21684813678008416,0.34844406917218707,-1.5750552080034468
2022-10-10,40,Subway,West,0.7767140870292653,0.06719812901250469,0.24228889639333023,0.264080582240048,-1.999635598348231
2022-10-10,40,Subway,Southwest,0.5857073974589717,0.06072453991638746,0.15684861764457372,0.1839016666596838,-1.8095959134887354
2022-10-10,40,KFC,Northeast,0.588934918675261,0.08735062088727584,0.10307124891057669,0.41065611985185674,-0.5995769332473588
2022-10-10,40,KFC,South,0.7311075922056036,0.06167587409547869,0.08985526769638223,0.059614022899604026,-0.6989680413269632
2022-10-10,40,KFC,Midwest,0.5341215691054815,0.10608026437671562,0.06211878057985756,0.18162748643710216,-1.6495864519456447
2022-10-10,40,KFC,West,0.4894417740313044,-0.00027521096349658863,0.06522890237178519,0.37457060797482544,-0.8324421431817632
2022-10-10,40,KFC,Southwest,0.607629738984315,0.02864882978581869,0.2062792732454961,0.19135202294227086,-1.0871426102390387
2022-10-10,40,Dominos,Northeast,0.22280441208456891,0.01678114939396089,0.05859345042386398,0.21214506472215292,-0.5436429328251958
2022-10-10,40,Dominos,South,0.30655740789744107,-0.029603870260700056,0.16903420222022753,0.2939671196096951,-1.4395915106989112
2022-10-10,40,Dominos,Midwest,0.4186623714181729,-0.0847664944981472,0.10019145266430377,0.27749119186196053,-0.977809081224243
2022-10-10,40,Dominos,West,0.13061628304157025,0.07376698312331612,0.09196263428197264,0.08585787626857316,-1.9046964163641222
2022-10-10,40,Dominos,Southwest,0.14754995073627708,0.01361114128719841,0.013614314134967706,0.23368255004054264,-1.4056289797753911
2022-10-10,40,PizzaHut,Northeast,0.3252215482854144,0.06562322162015832,0.1344967708176812,0.33192020930403915,-0.5542735082177292
2022-10-10,40,PizzaHut,South,0.4870565491169472,0.0735722087232793,0.17165385327232988,0.4309775708003919,-1.1915286883248193
2022-10-10,40,PizzaHut,Midwest,0.8560263855985719,0.096280509780882,0.05667293070097135,0.5405277045945869,-1.5681807449977332
2022-10-10,40,PizzaHut,West,0.3152264031991988,0.06384353435545123,0.14116557278651456,0.36248858833460823,-1.8195935553070897
2022-10-10,40,PizzaHut,Southwest,0.05643746785376344,0.033702694500448015,0.2076269648452098,0.03054343973064911,-0.9447074897277044
2022-10-17,41,McDonalds,Northeast,0.9411777957589823,0.19705596630913547,0.027713269265470058,0.5703076004290429,-1.4167227552888253
2022-10-17,41,McDonalds,South,0.579936601018253,-0.04854638560885741,0.28741291316892137,0.36290162650219815,-1.9288765457898727
2022-10-17,41,McDonalds,Midwest,0.7265149813323621,-0.020578919650585968,0.044879181552355416,0.27197951974525986,-0.7982427450570128
2022-10-17,41,McDonalds,West,0.43690546939970343,-0.005691363854937018,0.2724710438053291,0.32062222572817095,-1.093428921375788
2022-10-17,41,McDonalds,Southwest,0.99,0.06241999892932755,0.09761475647586786,0.06848935279224204,-1.7021857116976975
2022-10-17,41,BurgerKing,Northeast,0.21416046919392046,0.08939274402853825,0.24450012132992213,0.1451965604342744,-1.2577573150678698
2022-10-17,41,BurgerKing,South,0.7076162480385468,0.06629362850647441,0.07960538031602005,0.48906939996118465,-0.8865346316994134
2022-10-17,41,BurgerKing,Midwest,0.2239113577842498,-0.027566434468799316,0.3165741719930878,0.5707999278834135,-0.8443823193970343
2022-10-17,41,BurgerKing,West,0.34820885749359676,0.032372668991925466,0.10053500308910315,0.1221118822977808,-1.250572382001857
2022-10-17,41,BurgerKing,Southwest,0.6305911470422405,0.027107165203913482,0.018483657576278914,0.31990659288970436,-1.5421782048067114
2022-10-17,41,Wendys,Northeast,0.8212882714736967,0.012371405881328349,0.1328241465142246,0.2864796801727,-0.5393861269422597
2022-10-17,41,Wendys,South,0.13183456410617614,-0.02620790304487794,0.06877335669035799,0.4254476061773757,-1.0049560835652607
2022-10-17,41,Wendys,Midwest,0.5492177338879666,-0.009543700847344475,0.08722314572501384,0.211067729489257,-1.3876437209805519
2022-10-17,41,Wendys,West,0.5238884525361073,0.024400555514388387,0.04165760766371676,0.41158605271605975,-1.5793051636930213
2022-10-17,41,Wendys,Southwest,0.18617431955234096,-0.024436042357968143,0.19598595047373857,0.4491558671991043,-0.9033455254946567
2022-10-17,41,TacoBell,Northeast,0.6798311428569433,0.057007767009014554,0.07730275216667797,0.26793124519078654,-1.6367248316093486
2022-10-17,41,TacoBell,South,0.1766947255239824,-0.07653648123464994,0.003979491119964669,0.41766802910529877,-1.7424350165394678
2022-10-17,41,TacoBell,Midwest,0.3268739740413199,-0.17599795374735677,0.11549220000432603,0.150108946801192,-1.2052491665568945
2022-10-17,41,TacoBell,West,0.30822815457060143,-0.06077434716919705,0.0446903396082485,0.47182917581289624,-1.5650189110337873
2022-10-17,41,TacoBell,Southwest,0.44710850013649106,0.02153174212959413,0.10354646560386732,0.08879666648103435,-1.0566422826145774
2022-10-17,41,Subway,Northeast,0.555365297722976,0.0012853003567347872,0.22149824057158357,0.4678561070838936,-1.8230919876886498
2022-10-17,41,Subway,South,0.8903052835035862,0.06157019504955289,0.12968553551579612,0.4688915625596436,-1.0175883431490176
2022-10-17,41,Subway,Midwest,0.4677256009513301,0.07201473683639865,0.21684813678008416,0.34844406917218707,-1.5750552080034468
2022-10-17,41,Subway,West,0.7887400265469986,0.07672687448453407,0.24228889639333023,0.264080582240048,-1.999635598348231
2022-10-17,41,Subway,Southwest,0.604327374084562,0.0768473224962739,0.15684861764457372,0.1839016666596838,-1.8095959134887354
2022-10-17,41,KFC,Northeast,0.5943237846850363,0.10049976542311631,0.10307124891057669,0.41065611985185674,-0.5995769332473588
2022-10-17,41,KFC,South,0.7397469589732523,0.07807551938919262,0.08985526769638223,0.059614022899604026,-0.6989680413269632
2022-10-17,41,KFC,Midwest,0.5337825654901351,0.11350153928743455,0.06211878057985756,0.18162748643710216,-1.6495864519456447
2022-10-17,41,KFC,West,0.4824358318942551,0.00047912542551933933,0.06522890237178519,0.37457060797482544,-0.8324421431817632
2022-10-17,41,KFC,Southwest,0.583849802339278,0.012629171666847003,0.2062792732454961,0.19135202294227086,-1.0871426102390387
2022-10-17,41,Dominos,Northeast,0.20982080582122026,0.014320524512661406,0.05859345042386398,0.21214506472215292,-0.5436429328251958
2022-10-17,41,Dominos,South,0.28760196056223,-0.038036336213861974,0.16903420222022753,0.2939671196096951,-1.4395915106989112
2022-10-17,41,Dominos,Midwest,0.4298488172111019,-0.06305706732316907,0.10019145266430377,0.27749119186196053,-0.977809081224243
2022-10-17,41,Dominos,West,0.11833444353519774,0.07200812499899276,0.09196263428197264,0.08585787626857316,-1.9046964163641222
2022-10-17,41,Dominos,Southwest,0.1382590174220728,0.014843189355043267,0.013614314134967706,0.23368255004054264,-1.4056289797753911
2022-10-17,41,PizzaHut,Northeast,0.3333177219017682,0.07113807538056299,0.1344967708176812,0.33192020930403915,-0.5542735082177292
2022-10-17,41,PizzaHut,South,0.4900738934366209,0.07400823318700384,0.17165385327232988,0.4309775708003919,-1.1915286883248193
2022-10-17,41,PizzaHut,Midwest,0.8755582158588286,0.11323102018518953,0.05667293070097135,0.5405277045945869,-1.5681807449977332
2022-10-17,41,PizzaHut,West,0.3115812294378035,0.05761704073810671,0.14116557278651456,0.36248858833460823,-1.8195935553070897
2022-10-17,41,PizzaHut,Southwest,0.06096486226208506,0.03564876905282044,0.2076269648452098,0.03054343973064911,-0.9447074897277044
2022-10-24,42,McDonalds,Northeast,0.9247273347330729,0.18963126045215498,0.027713269265470058,0.5703076004290429,-1.4167227552888253
2022-10-24,42,McDonalds,South,0.557710620737117,-0.06174661072106447,0.28741291316892137,0.36290162650219815,-1.9288765457898727
2022-10-24,42,McDonalds,Midwest,0.7113715352543805,-0.026696610559638824,0.044879181552355416,0.27197951974525986,-0.7982427450570128
