date,week,brand,region,revenue,price,promotion,holiday
2022-09-12,36,KFC,Southwest,38043.111273796145,14.969229412624541,False,False
2022-09-12,36,Dominos,Northeast,54208.95550950763,9.768641015198977,False,False
2022-09-12,36,Dominos,South,48031.51071713883,9.768641015198977,False,False
2022-09-12,36,Dominos,Midwest,35833.66838193641,9.768641015198977,False,False
2022-09-12,36,Dominos,West,18816.71307229711,9.768641015198977,False,False
2022-09-12,36,Dominos,Southwest,25918.446082791812,9.768641015198977,False,False
2022-09-12,36,PizzaHut,Northeast,54012.63531393093,11.057440185263237,False,False
2022-09-12,36,PizzaHut,South,33755.20007305189,11.057440185263237,False,False
2022-09-12,36,PizzaHut,Midwest,135052.93545448358,11.057440185263237,False,False
2022-09-12,36,PizzaHut,West,27624.409690974586,11.057440185263237,False,False
2022-09-12,36,PizzaHut,Southwest,16434.47914962716,11.057440185263237,False,False
2022-09-19,37,McDonalds,Northeast,56916.120914427025,10.309824267031935,False,False
2022-09-19,37,McDonalds,South,74349.26957820945,10.309824267031935,False,False
2022-09-19,37,McDonalds,Midwest,70613.41830505412,10.309824267031935,True,False
2022-09-19,37,McDonalds,West,44969.314921315105,10.309824267031935,False,False
2022-09-19,37,McDonalds,Southwest,63487.11385085874,10.309824267031935,False,False
2022-09-19,37,BurgerKing,Northeast,13376.19778280737,14.7353013664426,False,False
2022-09-19,37,BurgerKing,South,73975.4539811977,14.7353013664426,False,False
2022-09-19,37,BurgerKing,Midwest,18106.815126246205,14.7353013664426,False,False
2022-09-19,37,BurgerKing,West,69520.02149982384,14.7353013664426,False,False
2022-09-19,37,BurgerKing,Southwest,54380.5872358378,14.7353013664426,False,False
2022-09-19,37,Wendys,Northeast,44799.938292436826,14.310400957705244,False,False
2022-09-19,37,Wendys,South,8607.581350987826,14.310400957705244,False,False
2022-09-19,37,Wendys,Midwest,79393.04348524145,14.310400957705244,False,False
2022-09-19,37,Wendys,West,28573.074908767972,14.310400957705244,False,False
2022-09-19,37,Wendys,Southwest,29357.473874630712,14.310400957705244,False,False
2022-09-19,37,TacoBell,Northeast,112149.38189370689,9.892682647174594,False,False
2022-09-19,37,TacoBell,South,9586.472052615301,9.892682647174594,False,False
2022-09-19,37,TacoBell,Midwest,27213.843367225272,9.892682647174594,False,False
2022-09-19,37,TacoBell,West,15682.064993241185,9.892682647174594,False,False
2022-09-19,37,TacoBell,Southwest,52088.26700608832,9.892682647174594,False,False
2022-09-19,37,Subway,Northeast,138509.61491544844,9.220489131830936,False,False
2022-09-19,37,Subway,South,70710.09453979341,13.624792437784993,False,False
2022-09-19,37,Subway,Midwest,32962.7820930937,13.624792437784993,False,False
2022-09-19,37,Subway,West,104891.61881823503,13.624792437784993,False,False
2022-09-19,37,Subway,Southwest,49230.870580599265,13.624792437784993,False,False
2022-09-19,37,KFC,Northeast,47319.545212167664,14.969229412624541,False,False
2022-09-19,37,KFC,South,106839.63390870245,14.969229412624541,False,False
2022-09-19,37,KFC,Midwest,72667.91875881252,14.969229412624541,False,False
2022-09-19,37,KFC,West,94702.57546480457,14.969229412624541,False,False
2022-09-19,37,KFC,Southwest,37704.654052725935,14.969229412624541,False,False
2022-09-19,37,Dominos,Northeast,56994.23976462577,9.768641015198977,False,False
2022-09-19,37,Dominos,South,52321.19597131144,9.768641015198977,False,False
2022-09-19,37,Dominos,Midwest,35511.6726147987,9.768641015198977,False,False
2022-09-19,37,Dominos,West,26493.937852853705,9.768641015198977,False,False
2022-09-19,37,Dominos,Southwest,16409.010224078273,9.768641015198977,False,False
2022-09-19,37,PizzaHut,Northeast,58539.76353440537,10.717467134140774,False,False
2022-09-19,37,PizzaHut,South,34645.155533848076,11.057440185263237,False,False
2022-09-19,37,PizzaHut,Midwest,169282.32119519846,11.057440185263237,True,False
2022-09-19,37,PizzaHut,West,28822.032102567824,11.057440185263237,False,False
2022-09-19,37,PizzaHut,Southwest,16693.186932178476,11.057440185263237,False,False
2022-09-26,38,McDonalds,Northeast,66350.19647445777,10.309824267031935,False,False
2022-09-26,38,McDonalds,South,80879.28183895428,10.043042705735326,False,False
2022-09-26,38,McDonalds,Midwest,66204.38428194833,10.309824267031935,False,False
2022-09-26,38,McDonalds,West,42425.824108515255,10.309824267031935,False,False
2022-09-26,38,McDonalds,Southwest,59357.90673873427,10.309824267031935,False,False
2022-09-26,38,BurgerKing,Northeast,14340.334224108898,14.7353013664426,False,False
2022-09-26,38,BurgerKing,South,68405.5792573779,14.7353013664426,False,False
2022-09-26,38,BurgerKing,Midwest,15269.039755242453,16.87827112946591,False,False
2022-09-26,38,BurgerKing,West,68096.05690694581,14.7353013664426,False,False
2022-09-26,38,BurgerKing,Southwest,67574.63462763159,14.7353013664426,False,False
2022-09-26,38,Wendys,Northeast,60883.985417405725,14.310400957705244,False,False
2022-09-26,38,Wendys,South,9258.573623083465,14.310400957705244,False,False
2022-09-26,38,Wendys,Midwest,83834.28983575152,14.310400957705244,False,False
2022-09-26,38,Wendys,West,30249.805810073252,14.310400957705244,False,False
2022-09-26,38,Wendys,Southwest,25754.251176147405,14.310400957705244,False,False
2022-09-26,38,TacoBell,Northeast,112167.03075703369,9.892682647174594,False,False
2022-09-26,38,TacoBell,South,13756.10321390548,9.892682647174594,False,False
2022-09-26,38,TacoBell,Midwest,30911.139049826812,9.892682647174594,False,False
2022-09-26,38,TacoBell,West,16411.797430167084,9.892682647174594,False,False
2022-09-26,38,TacoBell,Southwest,65437.56647716677,9.892682647174594,False,False
2022-09-26,38,Subway,Northeast,64437.08794026876,13.624792437784993,False,False
2022-09-26,38,Subway,South,75519.99227144323,13.624792437784993,False,False
2022-09-26,38,Subway,Midwest,38016.76635215318,13.624792437784993,False,False
2022-09-26,38,Subway,West,118385.31547791506,13.624792437784993,True,False
2022-09-26,38,Subway,Southwest,67226.29049917661,13.624792437784993,False,False
2022-09-26,38,KFC,Northeast,48455.000197602254,14.969229412624541,False,False
2022-09-26,38,KFC,South,98722.65558689604,14.969229412624541,False,False
2022-09-26,38,KFC,Midwest,73922.09766272658,14.969229412624541,False,False
2022-09-26,38,KFC,West,87093.0698603569,14.969229412624541,False,False
2022-09-26,38,KFC,Southwest,42022.66180334941,14.969229412624541,False,False
2022-09-26,38,Dominos,Northeast,41454.56698510666,9.768641015198977,False,False
2022-09-26,38,Dominos,South,49715.29497021596,9.768641015198977,False,False
2022-09-26,38,Dominos,Midwest,32317.439728026595,9.768641015198977,False,False
2022-09-26,38,Dominos,West,23736.439988902217,9.768641015198977,False,False
2022-09-26,38,Dominos,Southwest,24704.195730629428,9.768641015198977,True,False
2022-09-26,38,PizzaHut,Northeast,64057.718140138546,11.057440185263237,False,False
2022-09-26,38,PizzaHut,South,31356.62277153245,11.057440185263237,False,False
2022-09-26,38,PizzaHut,Midwest,136013.6630907857,11.057440185263237,False,False
2022-09-26,38,PizzaHut,West,28853.12618795265,11.057440185263237,False,False
2022-09-26,38,PizzaHut,Southwest,15607.68367722364,11.057440185263237,False,False
2022-10-03,39,McDonalds,Northeast,69591.3246252294,10.309824267031935,False,False
2022-10-03,39,McDonalds,South,84774.61081983657,10.279097091693805,False,False
2022-10-03,39,McDonalds,Midwest,60901.597719907346,10.309824267031935,False,False
2022-10-03,39,McDonalds,West,35474.97199019477,10.309824267031935,False,False
2022-10-03,39,McDonalds,Southwest,57289.243607418524,9.354605383246437,False,False
2022-10-03,39,BurgerKing,Northeast,17948.262714668,14.7353013664426,False,False
2022-10-03,39,BurgerKing,South,68035.91104577489,14.7353013664426,False,False
2022-10-03,39,BurgerKing,Midwest,18392.664786793433,14.7353013664426,False,False
2022-10-03,39,BurgerKing,West,59551.16822223019,14.7353013664426,False,False
2022-10-03,39,BurgerKing,Southwest,64371.85814695083,14.7353013664426,True,False
2022-10-03,39,Wendys,Northeast,55295.7611916554,14.310400957705244,False,False
2022-10-03,39,Wendys,South,11682.431654251775,14.310400957705244,False,False
2022-10-03,39,Wendys,Midwest,70589.23181242004,14.310400957705244,False,False
2022-10-03,39,Wendys,West,26389.058689495916,14.310400957705244,False,False
2022-10-03,39,Wendys,Southwest,31135.042203725377,14.310400957705244,False,False
2022-10-03,39,TacoBell,Northeast,128822.08550158367,9.892682647174594,False,False
2022-10-03,39,TacoBell,South,14485.015645318541,9.892682647174594,True,False
2022-10-03,39,TacoBell,Midwest,33725.09138275671,9.892682647174594,True,False
2022-10-03,39,TacoBell,West,17312.43113722868,9.892682647174594,False,False
2022-10-03,39,TacoBell,Southwest,67967.8624061124,9.892682647174594,False,False
2022-10-03,39,Subway,Northeast,69412.72527864788,13.624792437784993,False,False
2022-10-03,39,Subway,South,73517.15389854177,13.624792437784993,False,False
2022-10-03,39,Subway,Midwest,41196.405742723175,13.624792437784993,False,False
2022-10-03,39,Subway,West,156493.52063975498,13.624792437784993,True,False
2022-10-03,39,Subway,Southwest,57420.81856121218,13.624792437784993,False,False
2022-10-03,39,KFC,Northeast,44910.198032575834,14.969229412624541,False,False
2022-10-03,39,KFC,South,107481.49294657887,14.969229412624541,False,False
2022-10-03,39,KFC,Midwest,59705.01985122974,15.920143029701581,False,False
2022-10-03,39,KFC,West,88194.44964062257,14.969229412624541,False,False
2022-10-03,39,KFC,Southwest,44308.19663505982,14.969229412624541,False,False
2022-10-03,39,Dominos,Northeast,39453.86636941197,9.768641015198977,False,False
2022-10-03,39,Dominos,South,43914.80601025026,9.768641015198977,False,False
2022-10-03,39,Dominos,Midwest,31373.43198284927,9.768641015198977,False,False
2022-10-03,39,Dominos,West,22712.249647572276,9.572080838176023,False,False
2022-10-03,39,Dominos,Southwest,17277.97371973083,9.768641015198977,False,False
2022-10-03,39,PizzaHut,Northeast,63434.183165127026,11.057440185263237,False,False
2022-10-03,39,PizzaHut,South,37056.66192228752,11.057440185263237,False,False
2022-10-03,39,PizzaHut,Midwest,128107.71188820539,11.057440185263237,False,False
2022-10-03,39,PizzaHut,West,33438.96473721741,11.057440185263237,True,False
2022-10-03,39,PizzaHut,Southwest,12362.172806968449,11.057440185263237,False,False
2022-10-10,40,McDonalds,Northeast,66241.69731347411,10.309824267031935,False,False
2022-10-10,40,McDonalds,South,91529.91272441107,10.309824267031935,False,False
2022-10-10,40,McDonalds,Midwest,70665.37508762641,10.309824267031935,False,False
2022-10-10,40,McDonalds,West,38080.36736102603,10.309824267031935,False,False
2022-10-10,40,McDonalds,Southwest,50810.71435432006,10.309824267031935,False,False
2022-10-10,40,BurgerKing,Northeast,15473.493402005737,14.7353013664426,False,False
2022-10-10,40,BurgerKing,South,69360.01548597937,14.7353013664426,False,False
2022-10-10,40,BurgerKing,Midwest,15332.00742580738,14.7353013664426,False,False
2022-10-10,40,BurgerKing,West,64809.24344200696,14.7353013664426,False,False
2022-10-10,40,BurgerKing,Southwest,64894.86042980832,14.7353013664426,False,False
2022-10-10,40,Wendys,Northeast,63004.219986038384,14.310400957705244,False,False
2022-10-10,40,Wendys,South,10198.40933285427,14.310400957705244,False,False
2022-10-10,40,Wendys,Midwest,64146.26476778057,14.310400957705244,False,False
2022-10-10,40,Wendys,West,25951.323281001205,14.310400957705244,False,False
2022-10-10,40,Wendys,Southwest,27121.34610421008,15.727941805316078,False,False
2022-10-10,40,TacoBell,Northeast,114992.28164189296,9.892682647174594,False,False
2022-10-10,40,TacoBell,South,17616.705733058545,9.26549303393661,False,False
2022-10-10,40,TacoBell,Midwest,33918.31392597766,9.892682647174594,False,False
2022-10-10,40,TacoBell,West,14201.048467760527,9.892682647174594,False,False
2022-10-10,40,TacoBell,Southwest,75868.1827532781,9.892682647174594,False,False
2022-10-10,40,Subway,Northeast,71229.02389788724,13.624792437784993,True,False
2022-10-10,40,Subway,South,77547.23925374616,13.624792437784993,False,False
2022-10-10,40,Subway,Midwest,40729.02492362937,13.624792437784993,False,False
2022-10-10,40,Subway,West,112644.55711375183,13.624792437784993,False,False
2022-10-10,40,Subway,Southwest,68210.61084098625,13.624792437784993,False,False
2022-10-10,40,KFC,Northeast,46738.756409447225,14.969229412624541,False,False
2022-10-10,40,KFC,South,108390.24923308194,14.969229412624541,False,False
2022-10-10,40,KFC,Midwest,82040.84873514315,14.969229412624541,False,False
2022-10-10,40,KFC,West,124528.4120937891,13.07884738698196,True,False
2022-10-10,40,KFC,Southwest,39766.60020497269,14.969229412624541,False,False
2022-10-10,40,Dominos,Northeast,34877.9736726965,9.768641015198977,False,False
2022-10-10,40,Dominos,South,39378.877240117974,9.768641015198977,False,False
2022-10-10,40,Dominos,Midwest,27869.036246142914,10.137143056374672,True,False
2022-10-10,40,Dominos,West,20384.53846902853,9.768641015198977,True,False
2022-10-10,40,Dominos,Southwest,20050.135988825885,9.768641015198977,False,False
2022-10-10,40,PizzaHut,Northeast,71183.85156135661,11.057440185263237,False,False
2022-10-10,40,PizzaHut,South,34584.18553220942,11.057440185263237,False,False
2022-10-10,40,PizzaHut,Midwest,93351.21728516926,11.057440185263237,False,False
2022-10-10,40,PizzaHut,West,39710.28003128582,11.057440185263237,False,False
2022-10-10,40,PizzaHut,Southwest,10288.66009038539,11.057440185263237,False,False
2022-10-17,41,McDonalds,Northeast,72554.45465363975,10.309824267031935,False,False
2022-10-17,41,McDonalds,South,81715.55317013845,10.309824267031935,False,False
2022-10-17,41,McDonalds,Midwest,57929.920132964115,10.309824267031935,False,False
2022-10-17,41,McDonalds,West,38763.09675090233,10.309824267031935,False,False
2022-10-17,41,McDonalds,Southwest,48503.99542228769,10.309824267031935,False,False
2022-10-17,41,BurgerKing,Northeast,13679.118103400106,14.7353013664426,False,False
2022-10-17,41,BurgerKing,South,62124.53843779111,16.158916149386762,False,False
2022-10-17,41,BurgerKing,Midwest,15879.277535148121,14.7353013664426,False,False
2022-10-17,41,BurgerKing,West,71811.09132758358,14.7353013664426,False,False
2022-10-17,41,BurgerKing,Southwest,61055.23443527243,14.7353013664426,False,False
2022-10-17,41,Wendys,Northeast,51589.552181941806,14.310400957705244,False,False
2022-10-17,41,Wendys,South,9445.143815342344,14.310400957705244,False,False
2022-10-17,41,Wendys,Midwest,78678.80004173673,14.310400957705244,False,False
2022-10-17,41,Wendys,West,35077.272713301645,14.310400957705244,False,False
2022-10-17,41,Wendys,Southwest,31644.275497704766,14.310400957705244,False,False
2022-10-17,41,TacoBell,Northeast,159789.9539456122,9.892682647174594,True,False
2022-10-17,41,TacoBell,South,17640.917101716655,9.892682647174594,False,False
2022-10-17,41,TacoBell,Midwest,34281.810328471285,9.892682647174594,False,False
2022-10-17,41,TacoBell,West,14113.110439461663,9.892682647174594,False,False
2022-10-17,41,TacoBell,Southwest,53742.51524135529,9.892682647174594,False,False
2022-10-17,41,Subway,Northeast,63304.05808323804,13.624792437784993,False,False
2022-10-17,41,Subway,South,77460.6976702516,13.624792437784993,False,False
2022-10-17,41,Subway,Midwest,42477.32519776429,13.624792437784993,False,False
2022-10-17,41,Subway,West,85693.5764972057,13.624792437784993,False,False
2022-10-17,41,Subway,Southwest,70801.96967641401,13.624792437784993,False,False
2022-10-17,41,KFC,Northeast,41321.74860131695,14.969229412624541,False,False
2022-10-17,41,KFC,South,125669.88901625293,14.969229412624541,False,False
2022-10-17,41,KFC,Midwest,70342.91650570944,15.422640279924767,False,False
2022-10-17,41,KFC,West,81930.53784699496,14.969229412624541,False,False
2022-10-17,41,KFC,Southwest,39001.3996936587,14.969229412624541,False,False
2022-10-17,41,Dominos,Northeast,35705.26387463674,9.768641015198977,False,False
2022-10-17,41,Dominos,South,39984.12061344392,10.748793136495543,False,False
2022-10-17,41,Dominos,Midwest,26812.48081440041,9.768641015198977,False,False
2022-10-17,41,Dominos,West,21554.184081281564,9.768641015198977,True,False
2022-10-17,41,Dominos,Southwest,13272.277298710052,9.768641015198977,False,False
2022-10-17,41,PizzaHut,Northeast,76344.11054798288,11.057440185263237,False,False
2022-10-17,41,PizzaHut,South,32668.430083634426,11.057440185263237,False,False
2022-10-17,41,PizzaHut,Midwest,126660.74748375764,11.057440185263237,False,False
2022-10-17,41,PizzaHut,West,40880.22310516108,11.057440185263237,True,False
2022-10-17,41,PizzaHut,Southwest,12940.161039281742,11.057440185263237,False,False
2022-10-24,42,McDonalds,Northeast,70440.5868037946,10.309824267031935,False,False
2022-10-24,42,McDonalds,South,79566.47205985588,10.309824267031935,False,False
2022-10-24,42,McDonalds,Midwest,60872.672303369276,10.309824267031935,False,False
2022-10-24,42,McDonalds,West,44819.642869310555,10.309824267031935,True,False
2022-10-24,42,McDonalds,Southwest,55812.59609436027,10.309824267031935,False,False
2022-10-24,42,BurgerKing,Northeast,10732.229448750966,14.7353013664426,False,False
2022-10-24,42,BurgerKing,South,66569.39214503772,14.7353013664426,True,False
2022-10-24,42,BurgerKing,Midwest,15816.976929732202,14.7353013664426,False,False
2022-10-24,42,BurgerKing,West,65682.88801601378,14.7353013664426,False,False
2022-10-24,42,BurgerKing,Southwest,51188.86154654696,14.7353013664426,False,False
2022-10-24,42,Wendys,Northeast,67061.93901527126,14.310400957705244,False,False
2022-10-24,42,Wendys,South,11742.610518312878,14.310400957705244,True,False
2022-10-24,42,Wendys,Midwest,86695.32435442509,14.310400957705244,False,False
2022-10-24,42,Wendys,West,30833.873114964215,14.310400957705244,False,False
2022-10-24,42,Wendys,Southwest,39463.79292304242,14.310400957705244,False,False
2022-10-24,42,TacoBell,Northeast,134371.78862059358,9.892682647174594,False,False
2022-10-24,42,TacoBell,South,14736.87996178278,9.892682647174594,False,False
2022-10-24,42,TacoBell,Midwest,43098.5830865587,9.892682647174594,False,False
2022-10-24,42,TacoBell,West,16310.062763942931,9.892682647174594,False,False
2022-10-24,42,TacoBell,Southwest,64908.123912355586,9.892682647174594,False,False
2022-10-24,42,Subway,Northeast,64330.685035915914,13.624792437784993,False,False
2022-10-24,42,Subway,South,86684.2510308937,13.624792437784993,False,False
2022-10-24,42,Subway,Midwest,35069.68657916913,13.624792437784993,False,False
2022-10-24,42,Subway,West,143097.003441722,13.624792437784993,True,False
2022-10-24,42,Subway,Southwest,74325.68397243744,13.624792437784993,False,False
2022-10-24,42,KFC,Northeast,40195.13569842038,15.839159529123572,False,False
2022-10-24,42,KFC,South,137140.52132437727,14.969229412624541,True,False
2022-10-24,42,KFC,Midwest,68533.44785687127,14.969229412624541,False,False
2022-10-24,42,KFC,West,80593.87319657285,14.969229412624541,False,False
2022-10-24,42,KFC,Southwest,35008.61871969834,14.969229412624541,False,False
2022-10-24,42,Dominos,Northeast,37178.59912831115,9.768641015198977,False,False
2022-10-24,42,Dominos,South,50790.31074953947,9.768641015198977,True,False
2022-10-24,42,Dominos,Midwest,27891.55395777296,9.768641015198977,False,False
2022-10-24,42,Dominos,West,15200.682145819754,9.768641015198977,False,False
2022-10-24,42,Dominos,Southwest,11979.148298179492,9.768641015198977,False,False
2022-10-24,42,PizzaHut,Northeast,61483.54733900028,11.057440185263237,False,False
2022-10-24,42,PizzaHut,South,31398.86073400682,11.057440185263237,False,False
2022-10-24,42,PizzaHut,Midwest,106097.68634243199,11.057440185263237,False,False
2022-10-24,42,PizzaHut,West,34012.21229775747,11.057440185263237,False,False
2022-10-24,42,PizzaHut,Southwest,12697.471742624944,11.057440185263237,False,False
2022-10-31,43,McDonalds,Northeast,64011.94159146239,10.309824267031935,False,False
2022-10-31,43,McDonalds,South,67983.7825921911,10.309824267031935,False,False
2022-10-31,43,McDonalds,Midwest,58242.857984622104,10.309824267031935,False,False
2022-10-31,43,McDonalds,West,36690.60086542982,10.309824267031935,False,False
2022-10-31,43,McDonalds,Southwest,68345.27514652841,10.309824267031935,True,False
2022-10-31,43,BurgerKing,Northeast,13846.1828456133,14.7353013664426,False,False
2022-10-31,43,BurgerKing,South,70906.21900297944,14.7353013664426,False,False
2022-10-31,43,BurgerKing,Midwest,15423.634502582736,14.7353013664426,False,False
2022-10-31,43,BurgerKing,West,90749.2503208639,14.7353013664426,True,False
2022-10-31,43,BurgerKing,Southwest,61909.12413491157,14.7353013664426,False,False
2022-10-31,43,Wendys,Northeast,56403.08029202059,14.310400957705244,False,False
2022-10-31,43,Wendys,South,10638.552881088457,14.310400957705244,False,False
2022-10-31,43,Wendys,Midwest,95044.4310926008,14.310400957705244,False,False
2022-10-31,43,Wendys,West,39008.662365322714,14.198306372150446,True,False
2022-10-31,43,Wendys,Southwest,44703.93770951414,14.310400957705244,True,False
2022-10-31,43,TacoBell,Northeast,147659.49732964535,9.892682647174594,False,False
2022-10-31,43,TacoBell,South,18224.474597089476,9.892682647174594,False,False
2022-10-31,43,TacoBell,Midwest,37398.707056599924,9.892682647174594,False,False
2022-10-31,43,TacoBell,West,22741.97560566116,9.892682647174594,False,False
2022-10-31,43,TacoBell,Southwest,74839.9459576611,9.892682647174594,False,False
2022-10-31,43,Subway,Northeast,62049.731437544375,13.624792437784993,False,False
2022-10-31,43,Subway,South,75796.18961118368,13.624792437784993,False,False
2022-10-31,43,Subway,Midwest,45549.71201458022,13.624792437784993,True,False
2022-10-31,43,Subway,West,123418.38811054754,13.624792437784993,False,False
2022-10-31,43,Subway,Southwest,63933.612313593156,13.624792437784993,False,False
2022-10-31,43,KFC,Northeast,36922.917220366806,14.969229412624541,False,False
2022-10-31,43,KFC,South,113282.26233920471,14.969229412624541,False,False
2022-10-31,43,KFC,Midwest,73713.67463076414,14.969229412624541,False,False
2022-10-31,43,KFC,West,84715.87250140721,14.969229412624541,False,False
2022-10-31,43,KFC,Southwest,37186.69540614808,14.969229412624541,False,False
2022-10-31,43,Dominos,Northeast,32075.771243372612,9.768641015198977,False,False
2022-10-31,43,Dominos,South,39685.36894723364,9.768641015198977,False,False
2022-10-31,43,Dominos,Midwest,32788.471148883145,9.768641015198977,True,False
2022-10-31,43,Dominos,West,13401.015117612447,9.768641015198977,False,False
2022-10-31,43,Dominos,Southwest,12881.478165595248,9.768641015198977,False,False
2022-10-31,43,PizzaHut,Northeast,75927.75094496376,11.057440185263237,False,False
2022-10-31,43,PizzaHut,South,33963.87452008863,11.057440185263237,False,False
2022-10-31,43,PizzaHut,Midwest,157260.15006607343,11.057440185263237,True,False
2022-10-31,43,PizzaHut,West,40251.09882664163,10.555781517786212,False,False
2022-10-31,43,PizzaHut,Southwest,16215.872103584903,11.057440185263237,False,False
2022-11-07,44,McDonalds,Northeast,76700.39646914885,10.309824267031935,False,False
2022-11-07,44,McDonalds,South,73358.7357360009,10.309824267031935,False,False
2022-11-07,44,McDonalds,Midwest,58565.9525297148,10.566069902652709,False,False
2022-11-07,44,McDonalds,West,31582.767303107892,10.309824267031935,False,False
2022-11-07,44,McDonalds,Southwest,50037.837726631566,10.309824267031935,False,False
2022-11-07,44,BurgerKing,Northeast,13042.165146285119,14.7353013664426,False,False
2022-11-07,44,BurgerKing,South,65486.360426690604,14.7353013664426,False,False
2022-11-07,44,BurgerKing,Midwest,16149.530686744532,14.7353013664426,False,False
2022-11-07,44,BurgerKing,West,52975.749713654564,14.7353013664426,False,False
2022-11-07,44,BurgerKing,Southwest,58242.502384209416,14.7353013664426,False,False
2022-11-07,44,Wendys,Northeast,61593.836693744764,14.310400957705244,False,False
2022-11-07,44,Wendys,South,9725.920822430851,14.310400957705244,False,False
2022-11-07,44,Wendys,Midwest,67605.456004544,14.310400957705244,False,False
2022-11-07,44,Wendys,West,35308.53607167771,14.310400957705244,False,False
2022-11-07,44,Wendys,Southwest,32827.2385153579,14.310400957705244,False,False
2022-11-07,44,TacoBell,Northeast,131742.2921419632,9.892682647174594,False,False
2022-11-07,44,TacoBell,South,21452.81964143287,9.892682647174594,False,False
2022-11-07,44,TacoBell,Midwest,48231.35817340526,9.892682647174594,False,False
2022-11-07,44,TacoBell,West,18251.50104290156,9.892682647174594,False,False
2022-11-07,44,TacoBell,Southwest,64580.58515791271,9.892682647174594,False,False
2022-11-07,44,Subway,Northeast,77721.02863628685,13.624792437784993,True,False
2022-11-07,44,Subway,South,75477.49791611837,13.624792437784993,False,False
2022-11-07,44,Subway,Midwest,36859.002701447265,13.624792437784993,False,False
2022-11-07,44,Subway,West,119240.74750041307,13.624792437784993,False,False
2022-11-07,44,Subway,Southwest,64022.10628548684,13.624792437784993,False,False
2022-11-07,44,KFC,Northeast,46942.21639076828,14.969229412624541,False,False
2022-11-07,44,KFC,South,112192.98555523714,14.969229412624541,False,False
2022-11-07,44,KFC,Midwest,102210.45844182852,12.700603084486145,False,False
2022-11-07,44,KFC,West,73641.32580068789,14.969229412624541,False,False
2022-11-07,44,KFC,Southwest,37064.68527888342,14.969229412624541,False,False
2022-11-07,44,Dominos,Northeast,27076.07433363187,9.768641015198977,False,False
2022-11-07,44,Dominos,South,34887.073362835305,9.768641015198977,False,False
2022-11-07,44,Dominos,Midwest,27133.46821493997,9.768641015198977,False,False
2022-11-07,44,Dominos,West,14859.855659677783,9.768641015198977,False,False
2022-11-07,44,Dominos,Southwest,14978.468259924026,9.768641015198977,False,False
2022-11-07,44,PizzaHut,Northeast,72697.38975151618,11.057440185263237,False,False
2022-11-07,44,PizzaHut,South,43347.20847251499,11.057440185263237,False,False
2022-11-07,44,PizzaHut,Midwest,148053.27184189882,11.057440185263237,False,False
2022-11-07,44,PizzaHut,West,35494.06059161736,11.057440185263237,False,False
2022-11-07,44,PizzaHut,Southwest,15412.2453213493,11.057440185263237,False,False
2022-11-14,45,McDonalds,Northeast,66133.62273837377,10.309824267031935,False,False
2022-11-14,45,McDonalds,South,63916.63469262692,10.309824267031935,False,False
2022-11-14,45,McDonalds,Midwest,61940.640359162266,10.309824267031935,False,False
2022-11-14,45,McDonalds,West,39436.8509363769,10.309824267031935,False,False
2022-11-14,45,McDonalds,Southwest,47487.766847130406,10.309824267031935,False,False
2022-11-14,45,BurgerKing,Northeast,15226.887328961186,14.7353013664426,False,False
2022-11-14,45,BurgerKing,South,70450.75900748234,14.7353013664426,False,False
2022-11-14,45,BurgerKing,Midwest,13064.362751087077,14.7353013664426,False,False
2022-11-14,45,BurgerKing,West,70196.53753457608,14.7353013664426,False,False
2022-11-14,45,BurgerKing,Southwest,62046.98236322894,14.7353013664426,False,False
2022-11-14,45,Wendys,Northeast,65490.708051598784,14.310400957705244,False,False
2022-11-14,45,Wendys,South,9909.321585385382,14.310400957705244,False,False
2022-11-14,45,Wendys,Midwest,85140.7215162718,14.310400957705244,False,False
2022-11-14,45,Wendys,West,40368.11412372519,14.310400957705244,False,False
2022-11-14,45,Wendys,Southwest,36298.57710463631,14.310400957705244,False,False
2022-11-14,45,TacoBell,Northeast,139189.37414013027,9.892682647174594,False,False
2022-11-14,45,TacoBell,South,18045.149461123405,10.362242435654778,False,False
2022-11-14,45,TacoBell,Midwest,56364.91985079904,9.892682647174594,False,False
2022-11-14,45,TacoBell,West,23324.08124723384,9.307879848540857,False,False
2022-11-14,45,TacoBell,Southwest,87198.69465407128,9.892682647174594,False,False
2022-11-14,45,Subway,Northeast,57652.91574929169,13.624792437784993,False,False
2022-11-14,45,Subway,South,74362.85720126085,13.624792437784993,False,False
2022-11-14,45,Subway,Midwest,33471.31776785079,13.624792437784993,False,False
2022-11-14,45,Subway,West,113415.51633514096,13.624792437784993,False,False
2022-11-14,45,Subway,Southwest,64085.648660966974,13.624792437784993,False,False
2022-11-14,45,KFC,Northeast,34967.29462485011,14.969229412624541,False,False
2022-11-14,45,KFC,South,106325.80064526646,14.969229412624541,False,False
2022-11-14,45,KFC,Midwest,69501.89959773251,14.969229412624541,False,False
2022-11-14,45,KFC,West,60224.84853607633,14.969229412624541,False,False
2022-11-14,45,KFC,Southwest,39954.49074235211,14.969229412624541,False,False
2022-11-14,45,Dominos,Northeast,26255.097560482263,9.768641015198977,False,False
2022-11-14,45,Dominos,South,34752.611686606564,9.768641015198977,False,False
2022-11-14,45,Dominos,Midwest,28639.99785673445,9.768641015198977,False,False
2022-11-14,45,Dominos,West,13796.157659590051,9.768641015198977,False,False
